,actors,date,genres,movie,press_rating,producers,spectators_rating
1919,Anthony Quinn ; Laurence Olivier ; Oskar Werner ; ,4 avril 2006,Drame ; ,Les Souliers de Saint-Pierre,,Michael Anderson ; ,3.4
1920,Jan-Michael Vincent ; George Peppard ; Dominique Sanda ; ,/,Science fiction ; ,Les Survivants de la Fin du Monde,,Jack Smight ; ,2.6
1921,Elias Koteas ; Stuart Wilson ; Paige Turco ; ,1 mars 2013,Aventure ; Action ; Comédie ; ,Les Tortues Ninja 3,,Stuart Gillard ; ,1.9
1922,Jean-Paul Belmondo ; Ursula Andress ; Valérie Lagrange ; ,6 mai 2003,Comédie ; Aventure ; ,Les Tribulations d'un Chinois en Chine,,Philippe de Broca ; ,2.7
1923,Billy Daniel (I) ; Aurora Miranda ; Joaquin Garay ; ,7 octobre 2003,Animation ; Musical ; Famille ; ,Les Trois caballeros,,Clyde Geronimi ; Jack Kinney ; Bill Roberts ; ,2.9
1924,Jean-Paul Belmondo ; René Alone ; Jean-Claude Arnaud ; ,/,Aventure ; ,Les Trois Mousquetaires,,Claude Barma ; ,2.9
1925,Yavuz Bingöl ; Hatice Aslan ; Ahmet Rıfat Sungar ; ,14 janvier 2009,Drame ; ,Les Trois singes,3.5,Nuri Bilge Ceylan ; ,2.8
1926,Eric Ruf ; Bruno Raffaelli ; Florence Viala ; ,/,Drame ; ,Les Trois Soeurs,,Valeria Bruni Tedeschi ; ,2.9
1927,Jean Senejoux ; Frédéric Papalia ; Laurent Lucas ; ,/,Drame ; ,Les Vauriens,,Dominique Ladoge ; ,3.4
1928,Miguel Nunes ; Margarida Vila-Nova ; Ricardo Pereira ; ,12 avril 2017,Drame ; ,Lettres de la Guerre,3.5,Ivo M. Ferreira ; ,3.4
1929,André Dussollier ; Victoria Abril ; Samir Guesmi ; ,27 août 2008,Comédie ; ,Leur morale... et la nôtre,2.3,Florence Quentin ; ,1.7
1930,Meredith Monroe ; Nicole LaPlaca ; Rick Ravanello ; ,10 octobre 2013,Thriller ; ,Liaison cachée,,Andrew de Villiers ; ,2.9
1931,Rin Takanashi ; Tadashi Okuno ; Ryô Kase ; ,10 octobre 2012,Drame ; ,Like Someone in Love,3.3,Abbas Kiarostami ; ,2.9
1932,Oksana Akinshina ; Artiom Bogucharskij ; Pavel Ponomarev ; ,16 avril 2003,Romance ; Drame ; ,Lilja 4-ever,3.3,Lukas Moodysson ; ,3.9
1933,Ben Whishaw ; Pei-Pei Cheng ; Naomi Christie ; ,15 octobre 2014,Drame ; Romance ; ,Lilting ou la délicatesse,2.8,Hong Khaou ; ,3.8
1934,Gabriel Damon ; Mickey Rooney ; Rene Auberjonois ; ,14 décembre 1994,Animation ; ,Little Nemo,,William Hurtz ; Masami Hata ; Masanori Hata ; ,3.3
1935,Mimi Rose ; Sheeri Rappaport ; Jennifer Rubin ; ,/,Epouvante-horreur ; Thriller ; ,Little witches,,Jane Simpson ; ,3.0
1936,Jonas Armstrong ; Sophie Ward ; Doug Bradley ; ,20 janvier 2011,Epouvante-horreur ; ,Livre de sang,,John Harrison ; ,2.2
1937,Ian Holm ; Harris Yulin ; James Frain ; ,26 juin 1996,Drame ; Aventure ; ,Loch Ness,,John Henderson ; ,2.6
1938,Elizabeth Rodriguez ; Vince Vaughn ; Anne Heche ; ,14 juillet 1999,Drame ; ,Loin du paradis,3.4,Joseph Ruben ; ,3.7
1939,Paul Dano ; Brian Cox ; Bruce Altman ; ,15 janvier 2003,Drame ; ,Long Island Expressway (L.I.E.),3.8,Michael Cuesta ; ,3.9
1940,Dylan Jones ; Cecily Fay ; Feth Greenwood ; ,8 février 2012,Action ; Aventure ; Fantastique ; ,Lord of the dragons,,Mark Atkins ; ,2.0
1941,Jason Biggs ; Mena Suvari ; Greg Kinnear ; ,12 juin 2002,Comédie ; Romance ; ,Loser,,Amy Heckerling ; ,2.2
1942,Brett Dalton ; Stana Katic ; Emily Atack ; ,/,Aventure ; Romance ; ,Lost in Florence,,Evan Oppenheimer ; ,3.0
1943,Louis de Funès ; ,/,Documentaire ; ,Louis de Funès inoubliable,,,3.6
1944,Mike Myers ; Jessica Alba ; Justin Timberlake ; ,17 septembre 2008,Comédie ; Romance ; ,Love Gourou,1.8,Marco Schnabel ; ,1.6
1945,Alfred Molina ; John Lithgow ; Marisa Tomei ; ,12 novembre 2014,Drame ; ,Love Is Strange,3.6,Ira Sachs ; ,3.7
1946,Ísis Valverde ; ,9 juin 2017,Romance ; ,Love.com,,Anita Barbosa ; ,3.2
1947,Michael Madsen ; Wray Crawford ; Alex Dobrenko ; ,/,Comédie ; Epouvante-horreur ; ,Lumberjack Man,,Josh Bear ; ,2.8
1948,Joseph Fiennes ; Alfred Molina ; Peter Ustinov ; ,17 décembre 2008,Historique ; Biopic ; ,Luther,2.0,Eric Till ; ,3.3
1949,Marcello Mastroianni ; Micheline Presle ; Cristina Gaioni ; ,20 juin 2012,Policier ; Thriller ; ,L’ Assassin,4.0,Elio Petri ; ,3.3
1950,Mark Duplass ; Mike Birbiglia ; Emily Blunt ; ,3 juillet 2013,Comédie ; Drame ; ,"Ma meilleure amie, sa soeur et moi",2.8,Lynn Shelton ; ,3.5
1951,Susan Sarandon ; Rose Byrne ; J.K. Simmons ; ,16 septembre 2016,Comédie dramatique ; Comédie ; Drame ; ,Ma Mère et Moi,,Lorene Scafaria ; ,2.4
1952,Susan Sarandon ; Natalie Portman ; John Diehl ; ,12 janvier 2000,Comédie dramatique ; ,"Ma mère, moi et ma mère",3.3,Wayne Wang ; ,3.2
1953,Javier Bardem ; Maria de Medeiros ; Maribel Verdú ; ,2 mars 1994,Drame ; ,Macho,,Bigas Luna ; ,3.0
1954,Lana Turner ; John Forsythe ; Ricardo Montalban ; ,8 février 2011,Drame ; ,Madame X,,David Lowell Rich ; ,3.4
1955,Benjamin Carle ; ,7 octobre 2014,Documentaire ; Comédie ; ,Made in France,,Benjamin Carle ; Karine Dusfour ; Benjamin Audour ; ,3.3
1956,Sylvester Stallone ; Madeleine Stowe ; Anthony Quinn ; ,11 août 2004,Comédie ; Action ; ,Mafia Love,2.4,Martyn Burke ; ,2.3
1957,Stephen Dorff ; Bob Hoskins ; Laura Fraser ; ,12 juillet 2005,Thriller ; ,Mafia rouge,,James Bruce ; ,2.3
1958,Anthony Hopkins ; Ann-Margret ; Burgess Meredith ; ,25 avril 2006,Epouvante-horreur ; Thriller ; ,Magic,,Richard Attenborough ; ,3.7
1959,Clint Eastwood ; Hal Holbrook ; Mitchell Ryan ; ,27 février 1974,Action ; Policier ; ,Magnum Force,,Ted Post ; ,3.7
1960,Lembit Ulfsak ; Elmo Nüganen ; Misha Meskhi ; ,6 avril 2016,Drame ; Guerre ; ,Mandarines,3.8,Zaza Urushadze ; ,4.0
1961,Henriette Bruusgaard ; Lasse Valdal ; Kristina Leganger Aaserud ; ,1 juillet 2009,Epouvante-horreur ; ,Manhunt,,Patrik Syversen ; ,2.6
1962,Joe Spinell ; Caroline Munro ; Gail Lawrence ; ,3 septembre 2001,Epouvante-horreur ; Thriller ; ,Maniac,,William Lustig ; ,3.3
1963,Mark Wahlberg ; Jeremy Piven ; Jimmy Kimmel ; ,/,Documentaire ; ,Manny,,Leon Gast ; ,3.5
1964,Rachel Griffiths ; Barry Keoghan ; Michael McElhatton ; ,8 novembre 2017,Drame ; ,Margaret,2.8,Rebecca Daly ; ,3.4
1965,Myriam Muller ; Didier Bienaime ; Eric Jakobiak ; ,29 mars 1995,Drame ; Historique ; ,Marie de Nazareth,,Jean Delannoy ; ,3.1
1966,Michèle Morgan ; Richard Todd ; Jacques Morel ; ,25 avril 1956,Drame ; ,Marie-Antoinette reine de France,,Jean Delannoy ; ,3.1
1967,Matteo Simoni ; Luigi Lo Cascio ; Donatella Finocchiaro ; ,/,Biopic ; Drame ; ,Marina,,Stijn Coninx ; ,3.7
1968,Kate Winslet ; Pierre Clémenti ; Kevin McKidd ; ,13 janvier 1999,Drame ; ,Marrakech Express,2.9,Gillies MacKinnon ; ,3.2
1969,Djimon Hounsou ; Kerry Washington ; Alfre Woodard ; ,1 juillet 2014,Animation ; Action ; Science fiction ; ,Marvel Knights : Black Panther,,Mark Brooks ; ,
1970,Julia Roberts ; John Malkovich ; Glenn Close ; ,17 avril 1996,Drame ; Epouvante-horreur ; Thriller ; ,Mary Reilly,,Stephen Frears ; ,2.9
1971,Christian Bale ; Pernilla August ; Robert Addie ; ,20 novembre 2003,Drame ; ,"Mary, Mother of Jesus",,Kevin Connor ; ,3.1
1972,Jeanne Moreau ; Jean-Louis Trintignant ; Claude Rich ; ,8 juin 2005,Espionnage ; Drame ; ,"Mata-Hari, Agent H21",,Jean-Louis Richard ; ,3.4
1973,Tulip Joshi ; Sudhir Pardey ; Piyush Mishra ; ,26 janvier 2005,Drame ; ,Matrubhoomi un monde sans femmes,3.4,Manish Jha ; ,3.4
1974,,12 avril 2017,Documentaire ; ,Mauvais élèves,,Nicolas Ubelmann ; Sophie Mitrani ; ,3.3
1975,Annabeth Gish ; Jessica Lowndes ; Grant Gustin ; ,/,Drame ; Thriller ; Policier ; ,Mauvaise influence (TV),,Vic Sarin ; ,3.6
1976,Masi Oka ; Nate Torrence ; Jayma Mays ; ,18 mars 2009,Comédie ; Action ; ,Max La Menace : Bruce et Lloyd se déchaînent,,Gil Junger ; ,1.9
1977,Omar Sharif ; Andrea Parisy ; James Mason ; ,12 juin 2006,Historique ; Drame ; ,Mayerling,,Terence Young ; ,3.0
1978,Nicolas Cazalé ; Sara Martins ; Anthony Delon ; ,9 décembre 2009,Policier ; Comédie dramatique ; ,Mensch,2.6,Steve Suissa ; ,2.7
1979,Olivia Hussey ; Sebastiano Somma ; Ingrid Rubio ; ,5 septembre 2007,Biopic ; Drame ; ,Mère Teresa,,Fabrizio Costa ; ,3.1
1980,Maria Schneider ; Joe Dallesandro ; Danièle Gégauff ; ,6 avril 1983,Comédie dramatique ; ,Merry-Go-Round,,Jacques Rivette ; ,2.8
1981,Clive Owen ; Laura Fraser ; George MacKay ; ,25 août 2010,Drame ; ,Mes garçons sont de retour,,Scott Hicks ; ,3.2
1982,Nicolas Silberg ; Caroline Aguilar ; Gérard Sergue ; ,25 avril 2000,Policier ; Biopic ; Drame ; ,Mesrine,,André Génovès ; ,3.3
1983,Charlotte De Turckheim ; Lannick Gautry ; Jean-Michel Fête ; ,7 juin 2017,Drame ; Policier ; ,Meurtres à Dunkerque,,Marwen Abdallah ; ,2.9
1984,Louise Monot ; Bruno Solo ; Swann Arlaud ; ,21 avril 2015,Thriller ; ,Meurtres à Saint-Malo (TV),,Lionel Bailliu ; ,3.1
1985,Bahram Aloui ; Lofti Ebdelli ; ,5 juin 2013,Comédie dramatique ; ,Millefeuille,3.6,Nouri Bouzid ; ,3.1
1986,Shu Qi ; Tuan Chun-Hao ; Jack Kao ; ,31 octobre 2001,Comédie dramatique ; ,Millennium Mambo,4.1,Hsiao-Hsien Hou ; ,3.3
1987,Nicolas Cage ; Bridget Fonda ; Rosie Perez ; ,30 novembre 1994,Comédie ; Romance ; Drame ; ,Milliardaire malgré lui,,Andrew Bergman ; ,3.0
1988,Seth Green ; Joan Cusack ; Breckin Meyer ; ,7 décembre 2011,Animation ; Science fiction ; Aventure ; ,Milo sur Mars,,Simon Wells ; ,2.7
1989,Zach Cregger ; Trevor Moore ; Raquel Alessi ; ,22 juillet 2009,Comédie ; ,Miss Mars,1.0,Zach Cregger ; Trevor Moore ; ,2.0
1990,Erica Ash ; Eva Marcille ; Allen Maldonado ; ,22 décembre 2017,Romance ; Comédie dramatique ; ,Miss Me This Christmas,,Kenny Young ; ,2.9
1991,Katie Holmes ; James Badge Dale ; Callan Mulvey ; ,2 mai 2016,Drame ; Thriller ; ,Miss Meadows,,Karen Leigh Hopkins ; ,2.6
1992,Bill Goldberg ; Kurupt ; Angell Conwell ; ,8 août 2007,Action ; ,Mission Alcatraz 2,,Art Camacho ; ,2.8
1993,Jackie Chan ; Alan Tam ; Rosamund Kwan ; ,13 août 2007,Aventure ; Action ; Comédie ; ,Mister Dynamite,,Jackie Chan ; Eric Tsang ; ,3.6
1994,Claude Hébert ; Jacqueline Milliere ; Joseph Leportier ; ,27 octobre 1976,Drame ; ,"Moi, Pierre Rivière, ayant égorgé ma mère, ma soeur et mon frère",4.5,René Allio ; ,3.4
1995,Frankie Muniz ; Diane Lane ; Luke Wilson ; ,16 août 2000,Comédie dramatique ; Famille ; ,Mon chien Skip,2.9,Jay Russell ; ,3.5
1996,Olivier Marchal ; Michaël Youn ; Elsa Lunghini ; ,/,Thriller ; ,Mon frère bien aimé,,Denis Malleval ; ,3.3
1997,Carlo Verdone ; Silvio Muccino ; Ana Caterina Moriaru ; ,/,Comédie ; ,Mon meilleur ennemi,,Carlo Verdone ; ,3.1
1998,Victoria Abril ; Alain Bashung ; Charlotte De Turckheim ; ,16 juin 1999,Comédie ; ,"Mon père, ma mère, mes frères et mes soeurs...",2.4,Charlotte De Turckheim ; ,2.9
1999,Anna Ammirati ; Patrick Mower ; Mario Parodi ; ,17 août 2006,Comédie ; Erotique ; ,Monella,,Tinto Brass ; ,2.5
2000,Brendan Fraser ; Whoopi Goldberg ; Bridget Fonda ; ,20 mars 2002,Fantastique ; Animation ; Comédie ; ,Monkeybone,,Henry Selick ; ,2.7
2001,Billy Bob Thornton ; Seann William Scott ; Susan Sarandon ; ,23 juillet 2008,Comédie ; ,Monsieur Woodcock,2.1,Craig Gillespie ; ,1.9
2002,LeBron James ; Romeo Travis ; Sian Cotton ; ,5 octobre 2010,Documentaire ; ,More Than a Game,,Kristopher Belman ; ,3.6
2003,David Boreanaz ; Denise Richards ; Marley Shelton ; ,27 juin 2001,Thriller ; Epouvante-horreur ; ,Mortelle St-Valentin,2.1,Jamie Blanks ; ,1.6
2004,Geneviève Bujold ; Michael Douglas ; Richard Widmark ; ,/,Drame ; Science fiction ; ,Morts Suspectes,,Michael Crichton ; ,3.3
2005,Shani Klein ; Avshalom Pollak ; Haitham Ibrahem Omari ; ,4 janvier 2017,Drame ; ,Mountain,3.2,Yaelle Kayam ; ,3.3
2006,Michael Keaton ; Nicole Kidman ; Bradley Whitford ; ,24 avril 2001,Drame ; ,My life,,Bruce Joel Rubin ; ,3.7
2007,Nicolas Winding Refn ; Liv Corfixen ; Ryan Gosling ; ,20 avril 2016,Documentaire ; ,My Life Directed by Nicolas Winding Refn,4.0,Liv Corfixen ; ,3.6
2008,Evanna Lynch ; Michael Smiley ; George Webster ; ,/,Drame ; ,My Name Is Emily,,,3.3
2009,Cha Tae-hyun ; Gianna Jun ; Ok-Sook Song ; ,21 juin 2005,Comédie ; Romance ; Drame ; ,My Sassy girl,,Jae-young Kwak ; ,3.8
2010,Min-sik Choi ; Ryu Seung-Ryong ; Ku Jin ; ,6 juillet 2016,Action ; Guerre ; ,Myeong-ryang,,Han-min Kim ; ,3.3
2011,Adriano Luz ; Maria João Bastos ; Ricardo Pereira ; ,20 octobre 2010,Drame ; ,Mystères de Lisbonne,4.5,Raoul Ruiz ; ,3.7
2012,Gina Holden ; Lochlyn Munro ; Pruitt Taylor Vince ; ,17 avril 2012,Aventure ; Epouvante-horreur ; Science fiction ; ,Mysterious Island,,Mark Sheppard ; ,2.0
2013,Hao Lei ; Hao Qin ; Qi Xi ; ,20 mars 2013,Thriller ; ,Mystery,3.3,Lou Ye ; ,3.0
2014,Annabeth Gish ; Julia Roberts ; Lili Taylor ; ,13 février 1991,Comédie dramatique ; Romance ; ,Mystic Pizza,,Donald Petrie ; ,2.7
2015,Fernandel ; Jacqueline Pagnol ; Raymond Pellegrin ; ,22 novembre 1945,Drame ; ,Naïs,,Raymond Leboursier ; ,3.6
2016,Min-sik Choi ; Ha Jung-Woo ; Cho Jin-Woong ; ,4 décembre 2013,Policier ; Thriller ; ,Nameless Gangster,,Yoon Jong-bin ; ,3.6
2017,Nadia Kaci ; Olivier Gourmet ; Lionel Abelanski ; ,6 décembre 2000,Comédie dramatique ; ,Nationale 7,3.8,Jean-Pierre Sinapi ; ,3.7
2018,Agnès Laurent ; Georges Peltier ; Eric Slabiak ; ,31 mars 2010,Documentaire ; ,Nénette,3.3,Nicolas Philibert ; ,3.0
2019,Miou-Miou ; Charles Berling ; Mathilde Seigner ; ,24 septembre 1997,Drame ; ,Nettoyage à sec,,Anne Fontaine ; ,3.2
2020,Ward Bond ; Blanche Friderici ; Clark Gable ; ,12 septembre 1934,Comédie ; Romance ; ,New York-Miami,4.7,Frank Capra ; ,4.1
2021,Kristoffer Joner ; Cecilie Mosli ; Michael Nyqvist ; ,4 août 2009,Epouvante-horreur ; Thriller ; ,Next door,,Pal Sletaune ; ,2.7
2022,Emir Kusturica ; Thibault Le Guellec ; François-Xavier Demaison ; ,29 juin 2011,Comédie ; ,Nicostratos le pélican,3.0,Olivier Horlait ; ,3.5
2023,,/,Animation ; ,Night of the Living,,Tim Burton ; ,3.2
2024,Jean-Hugues Anglade ; Clémentine Célarié ; Otto Tausig ; ,16 août 1989,Drame ; ,Nocturne indien,,Alain Corneau ; ,3.5
2025,Paul Walker ; Susan Sarandon ; Penélope Cruz ; ,25 novembre 2008,Comédie dramatique ; ,Noel,,Chazz Palminteri ; ,3.2
2026,Joie Lee ; Tracy Camilla Johns ; Tommy Redmond Hicks ; ,7 juin 1987,Comédie ; Romance ; ,Nola Darling n'en fait qu'à sa tête,,Spike Lee ; ,3.4
2027,BJ Davis ; Tom Butler ; Mike Desabrais ; ,1 juillet 2009,Comédie ; Action ; ,Nom de code : Le Nettoyeur,,Les Mayfield ; ,2.1
2028,Kuno Becker ; Jay Hernandez ; Mark Dacascos ; ,1 avril 2008,Drame ; ,Nomad,,Sergey Bodrov ; Ivan Passer ; Talgat Temenov ; ,2.3
2029,Pierce Brosnan ; Adam Ant ; Lesley-Anne Down ; ,2 juin 2010,Epouvante-horreur ; Thriller ; ,Nomads,,John McTiernan ; ,2.3
2030,Tino Struckmann ; Damian Chapa ; Jack Dimich ; ,11 avril 2012,Guerre ; ,Normandy,,Tino Struckmann ; ,1.8
2031,Gustav Dyekjaer Giese ; Oscar Dyekjaer Giese ; Lene Maria Christensen ; ,9 octobre 2013,Drame ; Thriller ; ,Northwest,3.8,Michael Noer ; ,4.0
2032,Klaus Kinski ; Isabelle Adjani ; Bruno Ganz ; ,17 janvier 1979,Epouvante-horreur ; ,Nosferatu Fantôme de la Nuit,,Werner Herzog ; ,3.5
2033,Eduardo Noriega ; Michelle Jenner ; Amaia Salamanca ; ,14 avril 2017,Comédie ; Romance ; Drame ; ,Nuestros amantes,,Miguel Ángel Lamata ; ,3.4
2034,Saïd Taghmaoui ; JJ Feild ; Patrick Bruel ; ,18 octobre 2006,Drame ; ,Ô Jérusalem,2.1,Élie Chouraqui ; ,2.3
2035,Annie Girardot ; Philippe Noiret ; Francis Perrin ; ,6 février 1980,Comédie ; ,On a volé la cuisse de Jupiter,,Philippe de Broca ; ,3.0
2036,Ice Cube ; Nia Long ; Aleisha Allen ; ,7 novembre 2007,Comédie ; ,On arrête quand ?,,Steve Carr ; ,2.7
2037,Terence Hill ; Bud Spencer ; Yanti Somer ; ,4 juillet 2006,Comédie ; Western ; ,On continue à l'appeler Trinita,,Enzo Barboni ; ,3.2
2038,Mayumi Tanaka ; ,22 mai 2013,Animation ; Aventure ; ,One Piece - Film 9 : Episode of Chopper,,,3.7
2039,Mick Jagger ; Keith Richards ; Brian Jones ; ,3 mai 2006,Documentaire ; Musical ; ,One plus one / Sympathy for the devil,4.3,Jean-Luc Godard ; ,3.0
2040,Ian Charleson ; Cristina Marsillach ; Daria Nicolodi ; ,20 octobre 2017,Epouvante-horreur ; Thriller ; ,Opera,,Dario Argento ; ,3.5
2041,,/,Documentaire ; ,Opération Lune,,William Karel ; ,3.8
2042,Wenjuan Feng ; Baoguo Chen ; Eddie Peng ; ,/,Action ; ,Operation Mekong,,Dante Lam ; ,3.1
2043,Quentin Crisp ; Charlotte Valandrey ; Tilda Swinton ; ,27 janvier 1993,Romance ; Drame ; ,Orlando,,Sally Potter ; ,3.6
2044,,/,Aventure ; Fantastique ; ,Oscar Pill,,,3.5
2045,Özcan Deniz ; Meryem Uzerli ; Aslı Enver ; ,/,Thriller ; Drame ; ,Öteki Taraf,,Özcan Deniz ; ,3.2
2046,Sandor Terhes ; Éva Bandor ; Judit Bárdos ; ,2 août 2017,Comédie dramatique ; ,Out,2.8,György Kristóf ; ,3.1
2047,Sean Bean ; Danny Dyer ; Bob Hoskins ; ,16 janvier 2008,Action ; ,Outlaw,,Nick Love ; ,2.4
2048,Guy Marchand ; Caroline Cellier ; Bernard Brieux ; ,18 janvier 1984,Comédie ; ,P'tit Con,,Gérard Lauzier ; ,3.6
2049,Jeff Daniels ; Emma Stone ; Ryan Reynolds ; ,/,Comédie ; Drame ; ,Paper Man,,Kieran Mulroney ; Michele Mulroney ; ,3.7
2050,Jude Law ; Juliette Binoche ; Robin Wright ; ,14 mars 2007,Drame ; Romance ; ,Par effraction,2.7,Anthony Minghella ; ,2.4
2051,Lubna Azabal ; Hiam Abbass ; Kais Nashef ; ,7 septembre 2005,Drame ; ,Paradise Now,3.7,Hany Abu-Assad ; ,3.0
2052,Alessandra Torresani ; Jackie Tuttle ; Dave Randolph-Mayhem Davis ; ,3 février 2015,Epouvante-horreur ; Science fiction ; ,Paranormal initiation,,Darin Scott ; ,1.7
2053,Julienne Goeffers ; Delphine Théodore ; Alfie Thomson ; ,10 août 2016,Comédie ; ,Parasol,2.2,Valéry Rosier ; ,3.4
2054,Marie-Lou Morin ; ,5 avril 2017,Documentaire ; ,Parfaites,3.4,Jérémie Battaglia ; ,3.8
2055,Daniel Brühl ; August Diehl ; Anna Maria Mühe ; ,1 décembre 2004,Drame ; Romance ; ,Parfum d'absinthe,2.7,Achim von Borries ; ,3.7
2056,Charles Aznavour ; Susan Hampshire ; Michel de Re ; ,/,Comédie dramatique ; Romance ; ,Paris au mois d'août,,Pierre Granier-Deferre ; ,3.4
2057,Seth Green ; Macaulay Culkin ; Diana Scarwid ; ,10 février 2004,Drame ; Biopic ; ,Party Monster,,Fenton Bailey ; Randy Barbato ; ,3.6
2058,Gena Rowlands ; Tony Shalhoub ; Cheech Marin ; ,29 juillet 1998,Aventure ; ,"Paulie, le perroquet qui parlait trop",,John Roberts ; ,3.8
2059,Jeffrey Dean Morgan ; Chace Crawford ; Catherine Keener ; ,/,Comédie dramatique ; ,"Peace, Love & Misunderstanding",,Bruce Beresford ; ,3.6
2060,Kathleen Turner ; Nicolas Cage ; Barry Miller ; ,7 janvier 1987,Romance ; Comédie dramatique ; ,Peggy Sue s'est mariée,,Francis Ford Coppola ; ,3.2
2061,Demi Moore ; Glenne Headly ; Bruce Willis ; ,20 novembre 1991,Thriller ; Drame ; ,Pensées mortelles,,Alan Rudolph ; ,2.4
2062,Rosie Perez ; Javier Bardem ; Harley Cross ; ,20 janvier 2004,Action ; Policier ; Epouvante-horreur ; ,Perdita Durango,,Álex de la Iglesia ; ,3.6
2063,Abigail Breslin ; Georgie Henley ; Mira Sorvino ; ,/,Drame ; Thriller ; ,Perfect Sisters,,Stanley M. Brooks ; ,2.9
2064,Famke Janssen ; Michael Paré ; Ed Westwick ; ,2 décembre 2010,Fantastique ; Thriller ; ,Périmètre mortel,,Eric Red ; ,2.5
2065,Mary Carey ; Sean Andrews ; Darrell Sandeen ; ,15 novembre 2007,Epouvante-horreur ; Comédie ; Erotique ; ,Pervert !,,Jonathan Yudis ; ,2.6
2066,Shane McRae ; Aubrey Dollar ; Daniel J. Travanti ; ,/,Comédie ; Romance ; ,Petit mensonge et grand mariage,,,3.5
2067,Albert Dupontel ; Marie Trintignant ; Bouli Lanners ; ,6 février 2002,Comédie ; ,Petites Misères,3.3,Philippe Boon ; Laurent Brandenbourger ; ,2.7
2068,Arthur H. ; Nicole Garcia ; Aure Atika ; ,13 février 2008,Animation ; ,Peur(s) du noir,3.8,Blutch ; Charles Burns ; Marie Caillou ; ,2.6
2069,Steven Seagal ; Gailard Sartain ; L.Q. Jones ; ,6 février 2002,Action ; ,Piège à haut risque,,Dean Semler ; ,2.5
2070,,/,Divers ; ,Pièges de Broadway,,Robert Mulligan ; ,3.0
2071,Pierre Rabhi ; ,27 mars 2013,Documentaire ; ,Pierre Rabhi au nom de la terre,3.4,Marie-Dominique Dhelsing ; ,4.0
2072,Jeanne Moreau ; Hippolyte Girardot ; Dominique Blanc ; ,21 janvier 2009,Drame ; ,Plus tard tu comprendras (TV),3.7,Amos Gitaï ; ,2.3
2073,Steve Guttenberg ; Michael Winslow ; David Graf ; ,18 mai 2004,Comédie ; Action ; ,Police Academy 4: Aux armes Citoyens,,Jim Drake ; ,2.4
2074,Jackie Chan ; Jacskon Lou ; Chen Chun-wu ; ,30 juillet 1997,Action ; Aventure ; Comédie ; ,Police Story 5: Contre-attaque,,Stanley Tong ; ,3.2
2075,Bong ; Thaneth Warakulnukroh ; Penpak Sirikul ; ,6 septembre 2017,Drame ; ,Pop Aye,2.6,Kirsten Tan ; ,3.1
2076,Jeremy Sisto ; David Ames ; Leigh Enns ; ,18 mars 2017,Epouvante-horreur ; ,Population 436 (V),,Michelle MacLaren ; ,2.2
2077,Alexis Bledel ; Zach Gilford ; Rodrigo Santoro ; ,7 juillet 2010,Comédie ; Romance ; ,Post Grad,2.0,Vicky Jenson ; ,2.3
2078,Alain Delon ; Anne Parillaud ; Michel Auclair ; ,9 septembre 1981,Policier ; ,Pour la peau d'un flic,,Alain Delon ; ,2.9
2079,Brittany Murphy ; Ashton Kutcher ; Christian Kane ; ,9 juillet 2003,Comédie ; Romance ; ,Pour le meilleur et pour le rire,2.2,Shawn Levy ; ,2.3
2080,Samuel Le Bihan ; François Berléand ; Nadia Farès ; ,14 juillet 2004,Comédie ; ,Pour le plaisir,2.6,Dominique Deruddere ; ,2.2
2081,Steffi Kühnert ; Milan Peschel ; Talisa Lilly Lemke ; ,4 avril 2012,Drame ; ,Pour lui,3.4,Andreas Dresen ; ,3.6
2082,Burt Lancaster ; Yvonne De Carlo ; Dan Duryea ; ,/,Policier ; ,"Pour toi, j'ai tué",,Robert Siodmak ; ,3.6
2083,M. Night Shyamalan ; Mike Muthu ; Richa Ahuja ; ,/,Drame ; ,Praying with Anger,,M. Night Shyamalan ; ,3.1
2084,Chris Rock ; Bernie Mac ; Lynn Whitfield ; ,20 août 2003,Comédie ; ,Président par accident,2.0,Chris Rock ; ,3.1
2085,Andrea Roth ; Woody Jeffreys ; Sebastian Spence ; ,17 novembre 2017,Drame ; ,Preuve accablante,,Jesse James Miller ; ,3.0
2086,Demi Lovato ; Selena Gomez ; Nicholas Braun ; ,21 octobre 2009,Comédie ; Famille ; Drame ; ,Princess Protection Program : Mission Rosalinda,,Allison Liddi ; ,3.8
2087,Kevin James ; Salma Hayek ; Henry Winkler ; ,5 juin 2013,Comédie ; Action ; ,Prof poids lourd,,Frank Coraci ; ,3.6
2088,Philippe Gasté ; Nanette Corey ; Pierre Danny ; ,9 août 1974,Erotique ; Comédie ; ,Q,,Jean-François Davy ; ,3.1
2089,Roddy McDowall ; Walter Pidgeon ; Maureen O'Hara ; ,10 juillet 1946,Drame ; ,Qu'elle était verte ma vallée,,John Ford ; ,3.9
2090,Phil Daniels ; Mark Wingett ; Leslie Ash ; ,25 septembre 2001,Musical ; ,Quadrophenia,4.0,Franc Roddam ; ,3.7
2091,Sterling Hayden ; Jean Hagen ; Louis Calhern ; ,29 décembre 1950,Policier ; Drame ; ,Quand la ville dort,5.0,John Huston ; ,4.0
2092,Isabelle Adjani ; Suzanne Flon ; Anthony Higgins ; ,25 mai 1981,Drame ; ,Quartet,,James Ivory ; ,3.0
