,actors,date,genres,movie,press_rating,producers,spectators_rating
4725,Tara Strong ; Ashleigh Ball ; Andrea Libman ; ,7 avril 2015,Animation ; Comédie ; Aventure ; ,"My Little Pony - Equestria girls 2 : Rainbow rocks, le film",,Jayson Thiessen ; Ishi Rudell ; ,3.3
4726,Alan Cumming ; Garret Dillahunt ; Isaac Leyva ; ,7 janvier 2015,Drame ; ,My Two Daddies,3.2,Travis Fine ; ,4.0
4727,Mathilda May ; Pauline Cheviller ; Antoine Duléry ; ,28 avril 2017,Thriller ; Policier ; Drame ; ,Mystère à l'Opéra,,Léa Fazer ; ,3.1
4728,Marilou Berry ; Anne Brochet ; Charlie Dupont ; ,26 décembre 2017,Drame ; ,Mystère Place Vendôme,,Renaud Bertrand ; ,3.0
4729,Robert Miano ; Billy Zane ; Danny Glover ; ,11 septembre 2012,Thriller ; Policier ; ,Mysteria,,Lucius C. Kuert ; ,2.1
4730,Russell Crowe ; Hank Azaria ; Mary McCormack ; ,2 octobre 2003,Comédie ; Drame ; ,"Mystery, Alaska",,Jay Roach ; ,2.9
4731,Lluis Homar ; Michelle Jenner ; Belén Rueda ; ,31 octobre 2012,Drame ; ,N'aie pas peur,2.8,Montxo Armendariz ; ,3.7
4732,,13 février 2013,Documentaire ; ,Naître père,3.3,Delphine Lanson ; ,3.4
4733,Kelyna Lecomte ; Alain Sabras ; Marie Delmas ; ,11 avril 2012,Drame ; ,Nana,3.2,Valérie Massadian ; ,2.5
4734,Yossi Pollak ; Melanie Peres ; Orna Porat ; ,29 juin 2011,Drame ; ,Naomi,2.9,Eitan Zur ; ,3.0
4735,,6 septembre 2017,Documentaire ; ,Napalm,2.9,Claude Lanzmann ; ,2.4
4736,Dave England ; ,3 octobre 2016,Comédie ; ,Natural Born Pranksters,,,2.4
4737,Jung Doo-hong ; Yoo Ji-tae ; Seo Rin ; ,19 janvier 2006,Science fiction ; Action ; ,Natural City,,Min Byeong-cheon ; ,2.5
4738,Manuela Martelli ; Diego Ruiz ; Alicia Rodriguez ; ,4 novembre 2009,Drame ; ,Navidad,3.3,Sebastián Lelio ; ,3.4
4739,Nicole Garcia ; Natacha Régnier ; Predrag 'Miki' Manojlovic ; ,24 mars 2004,Drame ; ,Ne fais pas ça,3.3,Luc Bondy ; ,2.6
4740,Michel Vaujour ; ,8 avril 2009,Documentaire ; ,Ne me libérez pas je m'en charge,3.9,Fabienne Godet ; ,3.3
4741,Erin Chambers ; Ty Hodges ; Robin Riker ; ,/,Famille ; Fantastique ; ,Ne regarde pas sous le lit,,Kenneth Johnson ; ,3.3
4742,Daktari Lorenz ; Béatrice Manowski ; ,/,Epouvante-horreur ; ,Nekromantik,,Jörg Buttgereit ; ,2.6
4743,Michel Serrault ; Jane Birkin ; Guy Marchand ; ,14 avril 1982,Policier ; ,"Nestor Burma, détective de choc",,Jean-Luc Miesch ; ,2.4
4744,Brandon Routh ; Gregory Harrison ; Chelsea Hobbs ; ,5 décembre 2015,Romance ; ,Neuf vies pour Noël,,Mark Jean ; ,3.5
4745,Vera Farmiga ; Ha Jung-Woo ; David McInnis ; ,24 octobre 2007,Drame ; ,Never Forever,3.3,Gina Kim ; ,3.8
4746,Béatrice Dalle ; Valentin Ducommun ; Victor Chambon ; ,/,Drame ; ,New Wave,,Gaël Morel ; ,3.8
4747,Yul Brynner ; Max von Sydow ; Joanna Miles ; ,2 février 2010,Action ; Science fiction ; Thriller ; ,New York ne répond plus,,Robert Clouse ; ,2.8
4748,Rajkummar Rao ; Anjali Patil ; Pankaj Tripathi ; ,/,Comédie dramatique ; ,Newton,,Amit Masurkar ; ,3.1
4749,Danny Glover ; Steve Zahn ; Leelee Sobieski ; ,16 septembre 2009,Thriller ; ,Night Train,,Brian King ; ,2.5
4750,Vuokko Hovatta ; Eric Carlson ; Kari Ketonen ; ,28 novembre 2012,Animation ; Aventure ; Famille ; ,Niko le petit Renne 2,2.9,Kari Juusonen ; Jorgen Lerdam ; ,3.4
4751,Herbert Bautista ; J.C. Bonnin ; Francis Magalona ; ,/,Aventure ; Comédie ; ,Ninja kids,,Pablo Santiago ; ,3.0
4752,Christopher Lambert ; Diego Abatantuono ; Sergio Rubini ; ,28 mai 1997,Fantastique ; ,Nirvana,,Gabriele Salvatores ; ,2.6
4753,Karl Davies ; Lauren Steventon ; Layke Anderson ; ,24 juin 2009,Action ; Drame ; Romance ; ,No Speed Limit,,Mark Jay ; ,2.1
4754,Fabrice Bénichou ; ,1 septembre 2004,Documentaire ; ,Noble art,4.1,Pascal Deux ; ,3.2
4755,Sarah Grappin ; Miquel Garcia Borda ; Quentin Testas ; ,25 avril 2007,Drame ; ,Nocturnes,3.8,Henry Colomer ; ,3.0
4756,Tomas Lemarquis ; Thröstur Leó Gunnarsson ; Elin Hansdottir ; ,9 juillet 2003,Drame ; ,Nói albínói,3.7,Dagur Kari ; ,3.4
4757,Jean Debucourt ; Michel Simon ; Jany Holt ; ,24 septembre 1947,Comédie dramatique ; ,Non coupable,,Henri Decoin ; ,3.3
4758,Ashley Judd ; Luke Perry ; Bruce A. Young ; ,6 février 2002,Policier ; Drame ; ,Normal Life,,John McNaughton ; ,3.2
4759,Pierre Trabaud ; Roland Menard ; ,26 février 1960,Guerre ; ,Normandie Niemen,,Jean Dréville ; ,3.0
4760,Jin Muraki ; Rio Kanno ; Tomono Kuga ; ,3 mars 2010,Epouvante-horreur ; ,Noroi : The Curse,,Kôji Shiraishi ; ,3.2
4761,Saïda Djoudi ; Yves Francis ; Fabiana Belot ; ,25 mars 2009,Comédie dramatique ; ,Nos désirs font désordre,3.0,Stéphane Arnoux ; ,2.9
4762,Jean-Claude Brialy ; Franck Dubosc ; Valentine Varela ; ,/,Divers ; ,Nos jolies colonies de vacances,,Stephane Kurc ; ,3.0
4763,Tchéky Karyo ; F. Murray Abraham ; Rutger Hauer ; ,2 mai 2017,Drame ; Biopic ; ,Nostradamus,,Roger Christian ; ,3.0
4764,John Magaro ; Jack Huston ; James Gandolfini ; ,/,Drame ; ,Not Fade Away,,David Chase ; ,2.8
4765,Cody Longo ; Walid Amini ; John Schneider ; ,/,Drame ; ,Not Today,,Jon Van Dyke ; ,3.0
4766,,6 septembre 2017,Documentaire ; ,Nothing To Hide,,Marc Meillassoux ; ,3.6
4767,Ray Ventura ; Audrey Hepburn ; Philippe Lemaire ; ,9 novembre 2009,Comédie ; ,Nous irons à Monte-Carlo,,Jean Boyer ; ,2.9
4768,Elisabeth Helander ; Jörgen Nohall ; Jessica Lundberg ; ,21 novembre 2007,Comédie dramatique ; Musical ; ,"Nous, les vivants",4.0,Roy Andersson ; ,2.9
4769,Abou Achoumani ; Laura Badrane ; Morgane Badrane ; ,30 mars 2011,Documentaire ; ,"Nous, princesses de Clèves",3.7,Régis Sauder ; ,2.8
4770,Alain Delon ; Domiziana Giordano ; Jacques Dacqmine ; ,23 mai 1990,Comédie dramatique ; Drame ; ,Nouvelle Vague,,Jean-Luc Godard ; ,2.4
4771,Merab Ninidze ; Juliane Köhler ; Matthias Habich ; ,10 mars 2004,Drame ; ,Nowhere in Africa,3.6,Caroline Link ; ,3.7
4772,François-Marie Nivon ; Zoé Besmond de Senneville ; Axel Cuisin ; ,20 décembre 2017,Drame ; ,Nuit de Grève,,Yoann Jean-Charles ; ,3.2
4773,,/,Drame ; Action ; Science fiction ; ,Nuit Trilogie Hunger Games,,,3.3
4774,Michèle Morgan ; Cornell Borchers ; Carl Raddatz ; ,20 avril 1955,Aventure ; ,Oasis,,Yves Allégret ; ,3.0
4775,Geena Davis ; Jeff Goldblum ; Jim Carrey ; ,18 septembre 2003,Comédie ; Science fiction ; Musical ; ,Objectif terrienne,,Julien Temple ; ,2.4
4776,Emilie Dequenne ; Samuel Le Bihan ; Olivier Sitruk ; ,/,Drame ; Policier ; ,Obsession(s),,Frédéric Tellier ; ,3.0
4777,Jenny Slate ; Jake Lacy ; Gaby Hoffmann ; ,3 septembre 2014,Comédie ; Romance ; ,Obvious Child,3.0,Gillian Robespierre ; ,3.4
4778,Guillaume Denaiffe ; Norbert Ferrer ; Chloe Hollings ; ,2 février 2011,Documentaire ; ,Océanosaures 3D : Voyage au Temps des Dinosaures,,Pascal Vuong ; Ronan Chapalain ; ,3.2
4779,Patricia Clarkson ; Scott Speedman ; Tim Roth ; ,26 mars 2017,Drame ; Thriller ; ,October Gale,,Ruba Nadda ; ,2.5
4780,Antonio Banderas ; Jennifer Connelly ; Stefania Sandrelli ; ,10 mai 2007,Drame ; ,Of Love and Shadows,,Betty Kaplan ; ,2.9
4781,Kim Coates ; Tyler Ross ; Reno Wilson ; ,9 octobre 2016,Action ; Comédie ; Science fiction ; ,Officer Downe,,Shawn Crahan ; ,2.3
4782,Maureen Lipman ; Hugh Jackman ; Shuler Hensley ; ,/,Musical ; Romance ; Western ; ,Oklahoma! (TV),,Trevor Nunn ; ,3.2
4783,,/,Documentaire ; ,"Ole Ege, le pere du porno danois",,Torben Skjodt Jensen ; ,3.1
4784,Stuart Graham ; Gerard McSorley ; Michelle Forbes ; ,23 mars 2005,Drame ; ,Omagh,3.9,Pete Travis ; ,3.5
4785,Michael Kirby ; Woody Allen ; Mia Farrow ; ,12 février 1992,Comédie ; Drame ; ,Ombres et brouillard,,Woody Allen ; ,3.4
4786,Pierre Richard ; Smaïn Fairouze ; Edith Scob ; ,16 février 1991,Comédie ; ,On peut toujours rêver,,Pierre Richard ; ,2.5
4787,Patrick Swayze ; Lisa Niemi ; George De La Pena ; ,23 mars 2006,Drame ; Comédie musicale ; Romance ; ,One Last Dance,,Lisa Niemi ; ,3.2
4788,Amber Heard ; Christopher Walken ; Kelli Garner ; ,6 avril 2017,Drame ; Comédie ; Musical ; ,One more time,,,2.8
4789,Yann Peira ; Aleksandra Yermak ; Cassandre Manet ; ,27 juin 2012,Drame ; ,One O One,1.8,Franck Guérin ; ,3.0
4790,Mayumi Tanaka ; Masami Hisamoto ; Takeshi Aono ; ,29 août 2012,Animation ; Aventure ; ,One Piece - Film 5 : La malédiction de l'épée sacrée,,Kazuhisa Takenôchi ; ,3.7
4791,Charles Napier ; Amber Benson ; Veronica Hart ; ,/,Epouvante-horreur ; Comédie ; Science fiction ; ,One-Eyed Monster,,Adam Fields ; ,2.2
4792,Ralph Fiennes ; Liv Tyler ; Toby Stephens ; ,4 juillet 2000,Drame ; ,Onegin,,Martha Fiennes ; ,3.3
4793,Somesho Matsumoto ; Fudeko Tanaka ; Hiroshi Tanaka ; ,21 septembre 2005,Drame ; Epouvante-horreur ; ,Onibaba,,Kaneto Shindô ; ,4.0
4794,Bruno Hausler ; Booder ; Lionnel Astier ; ,17 novembre 2010,Comédie ; ,"Opération 118 318, sévices clients",1.8,Julien Baillargeon ; ,2.1
4795,Kaisa Gurine Antonsen ; Ida Leonora Valestrand Eike ; Leonard Valestrand Eike ; ,1 décembre 2015,Aventure ; Famille ; ,Opération Arctique,,Grethe Bøe-Waal ; ,2.9
4796,Cary Grant ; Tony Curtis ; Joan O'Brien ; ,/,Comédie ; ,Opération jupons,,Blake Edwards ; ,3.4
4797,David McCallum ; Suzanne Neve ; Charles Gray ; ,3 juin 2003,Guerre ; ,Opération V2,,Boris Sagal ; ,2.7
4798,Jun Fukuyama ; Aya Hirano ; Akio Ohtsuka ; ,16 février 2011,Animation ; Aventure ; Science fiction ; ,Orbital,,Fumihiko Sori ; ,2.6
4799,James Best ; Susan Cummings ; Paul Dubov ; ,17 septembre 2008,Drame ; Guerre ; Thriller ; ,Ordre secret aux espions nazis,,Samuel Fuller ; ,2.9
4800,Johnathon Schaech ; Erica Leerhsen ; James McDaniel ; ,4 novembre 2008,Action ; Epouvante-horreur ; Science fiction ; ,Organizm,,Richard Jefferies ; ,2.1
4801,Silvana Pampanini ; Henri Vidal ; Folco Lulli ; ,/,Drame ; ,Orient-Express,,Carlo Ludovico Bragaglia ; ,3.1
4802,Vijay Sethupathi ; Gautham Karthik ; Gayathri ; ,2 février 2018,Drame ; Aventure ; ,Oru Nalla Naal Paathu Solren,,Arumuga Kumar ; ,3.0
4803,Rutger Hauer ; John Hurt ; Craig T. Nelson ; ,18 avril 1984,Action ; Thriller ; Drame ; ,Osterman week-end,,Sam Peckinpah ; ,3.1
4804,Laurence Fishburne ; Kenneth Branagh ; Irène Jacob ; ,3 avril 1996,Drame ; ,Othello,,Oliver Parker ; ,3.3
4805,Jey Crisfar ; Marcel Schlutt ; Guido Sommer ; ,29 octobre 2011,Erotique ; Comédie ; Epouvante-horreur ; ,Otto,,Bruce LaBruce ; ,3.1
4806,John Newton ; Edward Asner ; Alice Evans ; ,/,Famille ; Romance ; ,Où la magie commence...,,Stephen Bridgewater ; ,3.4
4807,Vittorio Gassman ; James Belushi ; Mimi Rogers ; ,19 juin 2012,Thriller ; ,Oublier Palerme,,Francesco Rosi ; ,2.7
4808,Humphrey Bogart ; José Ferrer ; Van Johnson ; ,17 août 1999,Drame ; Guerre ; ,Ouragan sur le Caine,,Edward Dmytryk ; ,3.5
4809,Jean-Pierre Léaud ; Michael Lonsdale ; Michèle Moretti ; ,13 novembre 2015,Comédie dramatique ; ,Out 1 : Noli me tangere,,Jacques Rivette ; Suzanne Schiffman ; ,3.6
4810,,12 juillet 2017,Documentaire ; ,Out of the Present,,Andrej Ujica ; ,3.4
4811,Bryan Larkin ; Iván Kamarás ; Michael McKell ; ,/,Epouvante-horreur ; Action ; Guerre ; ,Outpost III: Rise of the Spetsnaz,,Kieran Parker ; ,3.1
4812,Goldie Hawn ; Kurt Russell ; Edward Herrmann ; ,19 janvier 1999,Comédie ; Romance ; ,Overboard,,Garry Marshall ; ,3.7
4813,Maura Tierney ; Adrien Brody ; James Naughton ; ,22 décembre 1999,Thriller ; ,Oxygen,3.4,Richard Shepard ; ,2.6
4814,Alex O'Loughlin ; Jim Norton ; Diana Glenn ; ,/,Drame ; ,Oyster Farmer,,Anna Reeves ; ,3.4
4815,Barbara Stanwyck ; Joel McCrea ; Akim Tamiroff ; ,20 mars 1940,Drame ; Western ; ,Pacific Express,,Cecil B. DeMille ; ,3.2
4816,Omero Antonutti ; Saverio Marconi ; Marcella Michelangeli ; ,/,Drame ; ,Padre Padrone,,Paolo Taviani ; Vittorio Taviani ; ,3.3
4817,Nino Manfredi ; Johnny Dorelli ; Gianfranco Barra ; ,12 février 2002,Comédie dramatique ; ,Pain et chocolat,,Franco Brusati ; ,3.8
4818,Gina Lollobrigida ; Vittorio De Sica ; Roberto Risso ; ,17 octobre 2007,Comédie ; Romance ; ,"Pain, amour et fantaisie",,Luigi Comencini ; ,3.2
4819,Helen Mirren ; Iain Glen ; Franco Nero ; ,/,Policier ; Drame ; ,Painted Lady,,Julian Jarrold ; ,3.0
4820,Yul Brynner ; Robert Mitchum ; Charles Bronson ; ,/,Western ; Guerre ; ,Pancho Villa,,Buzz Kulik ; ,2.7
4821,Linus Roache ; John Hannah ; Samantha Morton ; ,18 avril 2001,Drame ; ,Pandemonium,2.5,Julien Temple ; ,3.0
4822,Scarlett Alice Johnson ; Michael Jibson ; Jack Gordon ; ,2 juillet 2013,Epouvante-horreur ; Thriller ; ,Panic in the Plane,,Chris Crow ; ,2.8
4823,Colin Egglesfield ; Mark Dexter ; Jenna Harrison ; ,/,Epouvante-horreur ; Action ; ,Panique à New Jersey,,Jack Sholder ; ,2.4
4824,Bourvil ; Suzy Delair ; André Alerme ; ,28 janvier 1948,Comédie ; ,Par la fenêtre,,Gilles Grangier ; ,2.9
4825,Charles Berling ; Patrick Timsit ; Dominique Blanc ; ,2 juillet 2008,Comédie ; ,Par suite d'un arrêt de travail...,2.8,Frédéric Andrei ; ,1.8
4826,Fernand Gravey ; Elvire Popesco ; André Alerme ; ,1 juillet 2015,Drame ; Romance ; Guerre ; ,Paradis perdu,,Abel Gance ; ,3.4
4827,Jean-François Stévenin ; Jacques Villeret ; Smaïn Fairouze ; ,8 juin 1994,Comédie ; ,Parano,,Yann Piquer ; Alain Robak ; Manuel Flèche ; ,3.0
4828,Audrey Beaulieu ; Jean-Yves R Lemoine ; Fany Mercier ; ,28 octobre 2015,Thriller ; ,Paranoia Park,1.7,Bruno Mercier ; ,3.3
4829,Shane Van Dyke ; Erin Marie Hogan ; Fia Perera ; ,/,Thriller ; Epouvante-horreur ; ,Paranormal Entity,,Shane Van Dyke ; ,2.8
4830,Barbara Wilkind ; François Chappey ; Jean-Pierre Andreani ; ,19 mai 1965,Comédie dramatique ; ,Paris vu par...,4.0,Jean-Luc Godard ; Jean Douchet ; Eric Rohmer ; ,3.1
4831,Joséphine Jobert ; Bruno Henry ; Patrick Chanfray ; ,13 novembre 2013,Comédie ; ,Paroles,3.0,Véronique Mucret Rouveyrollis ; ,3.2
4832,Patrick Chesnais ; Dany Boon ; Florence Pernel ; ,/,Divers ; ,Paroles d'hommes,,Philippe Le Dem ; ,2.9
4833,Catherine Deneuve ; Christopher Lambert ; Richard Anconina ; ,19 décembre 1984,Comédie dramatique ; ,Paroles et Musique,,Élie Chouraqui ; ,2.9
4834,Andrea Bowen ; Theo Breaux ; Nicole J. Butler ; ,/,Drame ; ,Pas à pas vers son destin,,Bradford May ; ,3.1
4835,Kim Darby ; Scott Wilson ; Tony Musante ; ,30 septembre 2004,Policier ; ,Pas d'orchidées pour Miss Blandish,5.0,Robert Aldrich ; ,3.5
4836,Thomas Suire ; Laurent Soffiati ; Thomas Blanchard ; ,12 novembre 2003,Comédie dramatique ; Drame ; Comédie ; ,Pas de repos pour les braves,3.3,Alain Guiraudie ; ,3.2
4837,Antoine Duléry ; Aïssa Maïga ; Bernadette Lafont ; ,/,Comédie ; Romance ; ,Pas de toit sans moi,,Guy Jacques ; ,3.2
4838,Bourvil ; Suzy Carrier ; Bernard Lancret ; ,19 mars 1947,Comédie ; ,Pas si bête,,André Berthomieu ; ,3.1
4839,Francois Leotard ; Alain Duhamel ; Anne Sinclair ; ,18 novembre 1998,Documentaire ; ,Pas vu pas pris,,Pierre Carles ; ,3.8
4840,Yves Pignot ; Patrick Timsit ; Daniel Auteuil ; ,30 octobre 1996,Policier ; ,Passage à l'acte,,Francis Girod ; ,2.5
4841,Stanley Holloway ; Betty Warren ; Barbara Murray ; ,19 octobre 1949,Comédie ; ,Passeport pour Pimlico,,Henry Cornelius ; ,3.2
4842,Bernard Giraudeau ; Valeria d'Obici ; Laura Antonelli ; ,15 mai 2009,Drame ; Historique ; Romance ; ,Passion d'amour,,Ettore Scola ; ,3.0
4843,Mickey Rourke ; Megan Fox ; Bill Murray ; ,11 septembre 2012,Drame ; Thriller ; ,Passion Play,,Mitch Glazer ; ,2.3
4844,Michael Connor Humphreys ; Christopher Serrone ; Jon Ashley Hall ; ,9 août 2011,Action ; Historique ; Guerre ; ,Pathfinders : Vers la victoire,,Curt A. Sindelar ; ,1.9
4845,Patrick Bruel ; ,/,Concert ; ,Patrick Bruel - Le Concert Symphonique (Pathé live),,Serge Khalfon ; ,3.2
4846,Jackee Toto ; Augustin Raguenet ; Ricky Tribord ; ,21 octobre 2015,Drame ; ,Patries,2.8,Cheyenne Carron ; ,3.6
4847,Kevin James ; Jayma Mays ; Keir O'Donnell ; ,22 juillet 2009,Comédie ; Policier ; Action ; ,Paul Blart : Super Vigile,,Steve Carr ; ,2.4
4848,Lorenzo James Henrie ; Kevin James ; Raini Rodriguez ; ,14 juillet 2015,Comédie ; ,Paul Blart: Mall Cop 2,,Andy Fickman ; ,2.4
4849,Paul Bedel ; Marie Jeanne Bedel ; Françoise Bedel ; ,3 mai 2006,Documentaire ; ,Paul dans sa vie,3.7,Rémi Mauger ; ,3.7
4850,Pauline Lloret-Besson ; Meaud Besson ; Frédéric Lloret ; ,23 décembre 2015,Documentaire ; ,Pauline s'arrache,4.0,Emilie Brisavoine ; ,3.9
4851,Baptiste Gilliéron ; Julia Faure ; André Wilms ; ,/,Comédie ; Drame ; Romance ; ,Pause,,Mathieu Urfer ; ,3.0
4852,Frédéric Diefenthal ; Yacine Belhousse ; Elsa Lunghini ; ,16 janvier 2013,Comédie ; ,Pauvre Richard,2.3,Malik Chibane ; ,1.8
4853,Eddie Vedder ; Stone Gossard ; Jeff Ament ; ,/,Documentaire ; ,Pearl Jam Twenty,,Cameron Crowe ; ,3.8
4854,Olivier Py ; Marc Minkowski ; Jean-Sébastien Bou ; ,4 mars 2009,Documentaire ; Musical ; ,"Pelleas et Melisande, Le Chant des Aveugles",3.5,Philippe Béziat ; ,3.0
4855,Drew Seeley ; Brittney Irvin ; Ryan McDonald ; ,/,Drame ; Famille ; ,Père avant l'heure,,Michael Scott ; ,3.6
4856,Robert De Niro ; Frances McDormand ; James Franco ; ,22 septembre 2004,Policier ; Drame ; ,Père et flic,2.7,Michael Caton-Jones ; ,2.5
4857,Fyodor Lavrov ; Andrey Shchetinin ; Aleksey Neymyshev ; ,21 janvier 2004,Drame ; ,"Père, fils",3.8,Aleksandr Sokurov ; ,3.5
4858,Sam Neill ; Rachel Blake ; Joel Tobeck ; ,22 juin 2004,Thriller ; Romance ; Drame ; ,Perfect Strangers,,Gaylene Preston ; ,2.9
4859,Takeshi Kaneshiro ; Zhou Xun ; Jacky Cheung ; ,22 novembre 2006,Drame ; Musical ; Romance ; ,Perhaps Love,2.8,Peter Chan ; ,3.4
4860,Linda Purl ; Linden Ashby ; Shannon Sturges ; ,5 mai 2009,Drame ; Thriller ; ,Péril à domicile,,Douglas Jackson ; ,3.2
4861,Robin Williams ; Mandy Moore ; John Krasinski ; ,22 août 2007,Comédie ; Romance ; ,Permis de mariage,1.5,Ken Kwapis ; ,2.1
4862,Bernadette Lafont ; Bulle Ogier ; Jean-Pierre Léaud ; ,2 mars 1994,Comédie ; ,Personne ne m'aime,,Marion Vernoux ; ,3.4
4863,Jacques Dufilho ; Jean Yanne ; Jean-Claude Dreyfus ; ,5 mai 1993,Historique ; Biopic ; ,Pétain,,Jean Marboeuf ; ,2.8
4864,Linda de Mol ; Robert Lohr ; Simon Verhoeven ; ,/,Comédie ; Romance ; ,Petit arrangement amoureux (TV),,Dennis Satin ; ,3.1
4865,Annie Girardot ; Martin Lamotte ; Camille Dos Santos ; ,/,Divers ; ,Petite soeur,,Marion Sarraut ; ,3.1
4866,Haylie Duff ; Madeline Zima ; Monica Lo ; ,27 octobre 2008,Comédie dramatique ; ,Petites Diablesses,,Irving Rothberg ; ,1.6
4867,Suzanna Simon ; Stephan Jürgens ; Doris Kunstmann ; ,/,Epouvante-horreur ; Fantastique ; ,Peur noire,,Edzard Onneken ; ,2.7
4868,Marilyn Manson ; Lily Cole ; Alan Cumming ; ,/,Fantastique ; ,Phantasmagoria,,Marilyn Manson ; ,3.3
4869,Jerzy Zelnik ; Wieslawa Mazurkiewicz ; Barbara Brylska ; ,12 mai 1966,Historique ; ,Pharaon,,Jerzy Kawalerowicz ; ,3.2
4870,Anna Mouglalis ; Simão Cayatte ; Johan Leysen ; ,10 avril 2013,Drame ; ,Photo,2.2,Carlos Saboga ; ,2.2
4871,Guillaume Gouix ; Florence Loiret-Caille ; Benjamin Bellecour ; ,25 mai 2016,Drame ; Romance ; ,Pilules Bleues,,Jean-Philippe Amar ; ,3.3
4872,Martin Landau ; Gabriel Thomson ; Udo Kier ; ,4 avril 2001,Comédie ; Animation ; ,Pinocchio et Gepetto,2.6,Michael Anderson ; ,2.9
4873,Michael Madsen ; Rachel Hunter ; Terri Ivens ; ,22 octobre 2013,Epouvante-horreur ; Science fiction ; ,Piraconda,,Jim Wynorski ; ,1.8
4874,Alexandra Paul ; James Karen ; Darleen Carr ; ,/,Divers ; ,Piranha ( TV ),,Scott P. Levy ; ,2.8
4875,Alice Arno ; Robert Woods ; Alfred Baillou ; ,4 décembre 2012,Erotique ; ,Plaisir à trois,,Jesús Franco ; ,2.8
4876,Benoit Clerc ; Mélanie Coste ; Aymeric Dapsence ; ,/,Erotique ; ,Plaisirs défendus,,Marc Riva ; ,3.0
4877,Brandon Auret ; Stephanie Beran ; Laurence Joseph ; ,/,Action ; Epouvante-horreur ; Science fiction ; ,Planet of the Sharks,,Mark Atkins ; ,2.3
4878,Lalita Panyopas ; Pornwut Sarasin ; Apinya Sakuljaroensuk ; ,16 avril 2008,Drame ; Erotique ; ,Ploy,3.6,Pen-ek Ratanaruang ; ,3.0
4879,Mijail Verona ; Maximilian Artajo ; Jochen Busse ; ,8 décembre 2004,Animation ; Aventure ; Famille ; ,"Plume, le petit ours polaire",3.4,Piet De Rycker ; Thilo Graf Rothkirch ; ,2.8
4880,Humphrey Bogart ; Gina Lollobrigida ; Jennifer Jones ; ,12 mars 1954,Aventure ; ,Plus fort que le Diable,,John Huston ; ,2.8
4881,Ugo Broussot ; Bernard Campan ; Nicolas Duvauchelle ; ,9 juin 2004,Comédie dramatique ; ,Poids léger,3.3,Jean-Pierre Améris ; ,2.9
4882,Fanny Cottençon ; Antoine Nguyen ; Richard Bohringer ; ,/,Drame ; ,Poil de carotte,,Richard Bohringer ; ,3.6
4883,Olivier Gourmet ; Anne Brochet ; Marilyne Canto ; ,/,Comédie dramatique ; ,Poison d'avril,,William Karel ; ,3.3
4884,Catherine Hicks ; Greg Evigan ; Shawna Waldron ; ,/,Drame ; Fantastique ; Thriller ; ,Poison Ivy: The Secret Society,,Jason Hreno ; ,2.5
4885,Veronica Taylor ; Rachael Lillis ; Ted Lewis ; ,20 décembre 2000,Animation ; ,"Pokémon 2, le pouvoir est en toi",2.8,Kunihiko Yuyama ; Michael Haigney ; ,2.7
4886,Steve Guttenberg ; Bubba Smith ; David Graf ; ,18 mai 2004,Comédie ; Action ; ,Police Academy 3: Instructeurs de choc,,Jerry Paris ; ,2.2
4887,Jackie Chan ; Michelle Yeoh ; Maggie Cheung ; ,26 janvier 1994,Action ; Comédie ; Judiciaire ; ,Police Story 3: Supercop,,Stanley Tong ; ,3.3
4888,Jane Wyman ; Richard Egan ; Karl Malden ; ,10 mars 2004,Animation ; Drame ; ,Pollyanna,,David Swift ; ,3.6
4889,Tom Skerritt ; Nancy Allen ; Heather O'Rourke ; ,10 août 1988,Epouvante-horreur ; ,Poltergeist III,,Gary Sherman ; ,2.2
4890,Christopher Bolton ; Maxime Robin ; ,/,Drame ; Romance ; ,Porcupine Lake,,Ingrid Veninger ; ,3.0
4891,Jessie Andrews ; Alex Knight (II) ; Eric John ; ,/,Erotique ; ,Portrait d'une call-girl,,Graham Travis ; ,3.1
4892,Brian Krause ; Anne McDaniels ; Steven Helmkamp ; ,/,Action ; Science fiction ; ,Poseidon Rex,,Mark L. Lester ; ,2.0
4893,Alfredo Castro ; Antonia Zegers ; Jaime Vadell ; ,16 février 2011,Drame ; ,Post Mortem,3.2,Pablo Larraín ; ,2.4
4894,Brit Marling ; Jack Huston ; Tom Schilling ; ,/,Romance ; Drame ; Comédie ; ,Posthumous,,,2.9
4895,,13 décembre 2017,Documentaire ; ,Pour quelques barres de chocolat,,Vanessa Gauthier ; ,3.3
4896,Mark Waschke ; Marie Bäumer ; Sylvester Groth ; ,8 janvier 2014,Drame ; Thriller ; ,Pour ton anniversaire,3.4,Denis Dercourt ; ,3.0
4897,Jessica Schwarz ; Matthias Matschke ; Annika Kuhl ; ,/,Comédie ; ,Pourquoi les hommes n'écoutent jamais rien et les femmes ne savent pas lire les cartes ?,,Leander Haußmann ; ,2.4
4898,Amira Casar ; Julie Gayet ; Bruno Putzulu ; ,6 janvier 1999,Comédie ; ,Pourquoi pas moi?,3.5,Stéphane Giusti ; ,3.2
4899,Marina Déak ; Yann Guillemot ; Renaud Dehesdin ; ,9 mars 2011,Drame ; ,Poursuite,3.2,Marina Déak ; ,2.8
4900,Liv Ullmann ; Philippe Noiret ; Catherine Deneuve ; ,/,Comédie dramatique ; ,Pourvu que ce soit une fille,,Mario Monicelli ; ,2.9
