,actors,date,genres,movie,press_rating,producers,spectators_rating
1891,Jennifer Saunders ; Joanna Lumley ; Julia Sawalha ; ,7 décembre 2016,Comédie ; ,Absolutely Fabulous : Le Film,2.6,Mandie Fletcher ; ,2.1
1892,Sean Penn ; Anthony LaPaglia ; Samantha Morton ; ,26 janvier 2000,Comédie dramatique ; Musical ; ,Accords et désaccords,3.9,Woody Allen ; ,3.3
1893,Nicolas Cage ; Tilda Swinton ; Meryl Streep ; ,26 mars 2003,Comédie ; Drame ; ,Adaptation.,3.3,Spike Jonze ; ,3.1
1894,Tina Majorino ; Robbie Coltrane ; Whoopi Goldberg ; ,1 mars 2013,Aventure ; Famille ; Fantastique ; ,Alice au Pays des Merveilles,,Nick Willing ; ,3.0
1895,Robin Williams ; Julianne Moore ; Bruce Willis ; ,/,Documentaire ; ,Altman,,Ron Mann ; ,3.1
1896,Richard Gere ; Lauren Hutton ; Hector Elizondo ; ,9 juin 1980,Drame ; ,American Gigolo,,Paul Schrader ; ,2.8
1897,Hayden Panettiere ; Solange Knowles ; Gus Carr ; ,3 janvier 2008,Comédie ; ,American Girls 3,,Steve Rash ; ,3.4
1898,Katharine Isabelle ; Antonio Cupo ; Tristan Risk ; ,3 mars 2015,Thriller ; Epouvante-horreur ; ,American Mary,,Jen Soska ; Sylvia Soska ; ,3.3
1899,Jennifer Lopez ; Jim Caviezel ; Terrence Howard ; ,10 octobre 2001,Thriller ; Romance ; Drame ; ,Angel Eyes,2.4,Luis Mandoki ; ,2.4
1900,Elie Semoun ; Jacques Perrin ; Yves Lecoq ; ,9 février 2011,Animation ; Famille ; ,Animaux et Cie,1.9,Reinhard Klooss ; Holger Tappe ; ,2.4
1901,Federica Lacaño ; Guillermina Pardo ; Lucía Parrilla ; ,30 septembre 2015,Animation ; Aventure ; Famille ; ,Anina,3.6,Alfredo Soderguit ; ,3.5
1902,Emiliano Redondo ; Alberto Fernandez ; José María Tasso ; ,3 novembre 2004,Comédie dramatique ; ,Attache-moi !,,Pedro Almodóvar ; ,3.2
1903,,22 janvier 2014,Documentaire ; ,Au bord du monde,4.1,Claus Drexel ; ,3.8
1904,Jean-Pierre Bacri ; Vincent Rottiers ; Ludmila Mikaël ; ,2 mars 2011,Thriller ; ,Avant l'aube,3.5,Raphaël Jacoulot ; ,3.1
1905,Aïssa Maïga ; Tatiana Rojo ; Tella Kpomahou ; ,17 juillet 2013,Animation ; ,Aya de Yopougon,3.3,Marguerite Abouet ; Clément Oubrerie ; ,3.9
1906,Billy Bob Thornton ; Bernie Mac ; Tony Cox ; ,17 novembre 2004,Comédie ; ,Bad Santa,3.3,Terry Zwigoff ; ,2.5
1907,Fabrice Luchini ; Nathalie Baye ; Marie Gillain ; ,21 février 2001,Comédie ; ,Barnie et ses petites contrariétés,2.9,Bruno Chiche ; ,1.9
1908,,1 juillet 2014,Documentaire ; ,Blackfish,,Gabriela Cowperthwaite ; ,4.4
1909,Derek Jarman ; Tilda Swinton ; Tilda Swinton ; ,/,Drame ; ,Blue,,Derek Jarman ; ,3.3
1910,Isabelle Adjani ; Virginie Ledoyen ; Yvan Attal ; ,16 avril 2003,Comédie ; Drame ; ,Bon Voyage,3.7,Jean-Paul Rappeneau ; ,2.7
1911,Elizabeth Debicki ; Richard Roxburgh ; Simon Baker ; ,/,Drame ; ,Breath,,Simon Baker ; ,3.1
1912,Titte Törnroth ; Raoul Ruiz ; Jacques Wenger ; ,/,Divers ; ,Brise-glace,,Jean Rouch ; Raoul Ruiz ; Titte Törnroth ; ,3.0
1913,Emmanuelle Béart ; Béatrice Dalle ; Soko ; ,21 mars 2012,Drame ; Romance ; Comédie ; ,Bye Bye Blondie,2.2,Virginie Despentes ; ,2.7
1914,Brendan Gleeson ; Chris O'Dowd ; Kelly Reilly ; ,26 novembre 2014,Comédie dramatique ; Policier ; ,Calvary,3.6,John Michael McDonagh ; ,3.6
1915,Juliette Binoche ; Jean-Luc Vincent ; Robert Leroy ; ,13 mars 2013,Biopic ; ,"Camille Claudel, 1915",4.3,Bruno Dumont ; ,3.0
1916,Stéphane Freiss ; Anouk Grinberg ; Gaëlle Bona ; ,31 janvier 2015,Biopic ; ,Camus,,Laurent Jaoui ; ,2.9
1917,Nicolas Cage ; Penélope Cruz ; John Hurt ; ,20 juin 2001,Guerre ; Romance ; Drame ; ,Capitaine Corelli,2.5,John Madden ; ,2.7
1918,Jude Law ; Gwyneth Paltrow ; Giovanni Ribisi ; ,16 mars 2005,Aventure ; Science fiction ; Action ; ,Capitaine Sky et le monde de demain,3.3,Kerry Conran ; ,2.6
1919,Julia Migenes ; Plácido Domingo ; Ruggero Raimondi ; ,9 février 2000,Drame ; Musical ; ,Carmen,,Francesco Rosi ; ,3.6
1920,Emilie Dequenne ; Jérémie Segard ; David Cronenberg ; ,31 octobre 2007,Comédie ; Drame ; ,Chacun son cinéma,3.9,Théo Angelopoulos ; Olivier Assayas ; Bille August ; ,3.0
1921,Burt Reynolds ; Dom DeLuise ; Judith Barsi ; ,28 mars 1990,Animation ; Famille ; ,"Charlie, mon héros",,Don Bluth ; Gary Goldman ; Dan Kuenster ; ,4.1
1922,Sophie Cattani ; Moussa Maaskri ; Gérard Dubouche ; ,9 mai 2012,Comédie ; Romance ; ,Chercher le garçon,3.5,Dorothée Sebbagh ; ,2.9
1923,Fanny Ardant ; Marina Hands ; Eric Elmosnino ; ,7 janvier 2015,Comédie ; ,Chic!,3.0,Jérôme Cornuau ; ,2.7
1924,Sylvain Bourguignon ; Arnaud Goujon ; Lisa Heredia ; ,16 octobre 2002,Drame ; ,Choses secrètes,3.3,Jean-Claude Brisseau ; ,2.6
1925,Julian Morris ; Tamzin Merchant ; Jassa Ahluwalia ; ,14 avril 2015,Aventure ; ,Coeur de dragon 3 - La malédiction du sorcier,,Colin Teague ; ,2.9
1926,Woody Allen ; Mia Farrow ; José Ferrer ; ,13 octobre 1982,Comédie ; Romance ; ,Comédie érotique d'une nuit d'été,,Woody Allen ; ,3.5
1927,Tom Sizemore ; Chad Michael Collins ; Dimitri Diatchenko ; ,11 mars 2013,Guerre ; ,Company of Heroes,,Don Michael Paul ; ,2.0
1928,Isabel Christine Andreasen ; Ingrid Bolsø Berdal ; Kristian Espedahl ; ,15 mai 2013,Historique ; Action ; Drame ; ,Dagmar - L'Âme des vikings,,Roar Uthaug ; ,2.8
1929,Kate Nauta ; Brooklyn Sudano ; Jordan Bridges ; ,19 février 2013,Drame ; Musical ; ,Dance Crew,,Mark Bacci ; ,2.1
1930,Roy Thinnes ; Ian Hendry ; Patrick Wymark ; ,18 septembre 2007,Science fiction ; ,Danger : planète inconnue,,Robert Parrish ; ,2.8
1931,,24 octobre 2012,Divers ; ,De Charlot à Chaplin,,Charles Chaplin ; ,3.2
1932,Mick Cain ; Ray Wise ; Lin Shaye ; ,18 février 2016,Epouvante-horreur ; ,Dead End,,Jean-Baptiste Andrea ; Fabrice Canepa ; ,3.8
1933,Amrit Maghera ; Rajshri Deshpande ; Pavleen Gujral ; ,27 juillet 2016,Comédie dramatique ; Comédie ; Drame ; ,Déesses indiennes en colère,2.9,Pan Nalin ; ,4.0
1934,Biyouna ; Nadia Kaci ; Aylin Prandi ; ,11 juillet 2007,Comédie dramatique ; ,Délice Paloma,3.6,Nadir Moknèche ; ,2.8
1935,Walter Matthau ; Mason Gamble ; Christopher Lloyd ; ,18 août 1993,Comédie ; Famille ; ,Denis la Malice,,Nick Castle ; ,2.6
1936,Laetitia Casta ; Thierry Neuvic ; Jacques Bonnaffé ; ,6 juillet 2011,Fantastique ; Thriller ; Drame ; ,Derrière les murs,2.5,Pascal Sid ; Julien Lacombe ; ,1.9
1937,Patrick Wilson ; Ian McShane ; John Leguizamo ; ,30 avril 2017,Thriller ; ,Desert Gun,,Gonzalo Lopez-Gallego ; ,2.3
1938,Patrick Timsit ; Julie Delarme ; Catherine Arditi ; ,/,Biopic ; Policier ; ,Désiré Landru,,Pierre Boutron ; ,3.2
1939,Matt Damon ; Greg Kinnear ; Meryl Streep ; ,7 janvier 2004,Comédie ; ,Deux en un,4.1,Bobby Farrelly ; Peter Farrelly ; ,2.4
1940,Jerry Lewis ; Stella Stevens ; Kathleen Freeman ; ,6 juin 2002,Comédie ; Science fiction ; ,Docteur Jerry et Mister Love,5.0,Jerry Lewis ; ,3.3
1941,Matt Smith (IV) ; David Tennant ; John Hurt ; ,/,Science fiction ; Aventure ; ,Doctor Who: The Day Of The Doctor,,Nick Hurran ; ,3.9
1942,Marc Pickering ; Mark Lewis Jones ; Christopher Godwin ; ,12 juin 2013,Historique ; Aventure ; ,Drakkar,,Chris Crow ; ,1.3
1943,Martin Freeman ; Anthony LaPaglia ; Rebecca Front ; ,6 juin 2016,Biopic ; Drame ; ,Eichmann Show,,Paul Andrew Williams ; ,3.1
1944,Chace Crawford ; Eliza Dushku ; Robert Patrick ; ,/,Thriller ; Epouvante-horreur ; ,Eloise,,Rob Legato ; ,3.1
1945,Vince Vaughn ; Hailee Steinfeld ; Jonathan Banks ; ,13 juillet 2016,Comédie ; Policier ; Action ; ,En cavale,,Peter Billingsley ; ,2.2
1946,Gérard Lanvin ; Gérard Jugnot ; Omar Sy ; ,21 janvier 2009,Comédie ; Aventure ; ,Envoyés très spéciaux,3.0,Frédéric Auburtin ; ,2.4
1947,Layton Morrison ; J.B. Bivens ; Kendall Saunders ; ,19 février 2003,Action ; Comédie ; Policier ; ,Espion et demi,2.1,Betty Thomas ; ,2.0
1948,Summer Phoenix ; Laszlo Szabo (I) ; Emmanuelle Devos ; ,4 octobre 2000,Drame ; ,Esther Kahn,4.1,Arnaud Desplechin ; ,3.7
1949,Emmanuel Mouret ; Judith Godrèche ; Frédérique Bel ; ,24 juin 2009,Comédie ; ,Fais-moi plaisir !,3.4,Emmanuel Mouret ; ,2.3
1950,Gérard Philipe ; Gina Lollobrigida ; Marcel Herrand ; ,21 mars 1952,Aventure ; ,Fanfan la Tulipe,,Christian-Jaque ; ,2.8
1951,Bethany Whitmore ; Harrison Feldman ; Amber McMahon ; ,22 mars 2017,Comédie ; Famille ; ,Fantastic birthday,3.3,Rosemary Myers ; ,3.3
1952,Jean Marais ; Louis de Funès ; Mylène Demongeot ; ,/,Policier ; Aventure ; Comédie ; ,Fantômas se déchaîne,,André Hunebelle ; ,3.2
1953,Didier Michon ; Slimane Dazi ; Farida Amrouche ; ,29 octobre 2014,Drame ; ,Fièvres,2.8,Hicham Ayouch ; ,4.2
1954,Marie-Eugénie Maréchal ; Takahiro Sakurai ; Ayumi Ito ; ,7 juin 2006,Animation ; ,Final fantasy VII : Advent Children,,Tetsuya Nomura ; Takeshi Nozue ; ,3.5
1955,Ed Westwick ; Vanessa Hudgens ; Mackenzie Davis ; ,8 février 2016,Epouvante-horreur ; Comédie ; ,Freaks Of Nature,,Robbie Pickering ; ,2.7
1956,Germán Alcarazu ; Adil Koukouh ; Joseba Ugalde ; ,31 août 2016,Drame ; Romance ; ,Fronteras,2.9,Mikel Rueda ; ,3.5
1957,Kirk Douglas ; John Cassavetes ; Carrie Snodgress ; ,24 avril 2002,Drame ; Epouvante-horreur ; Science fiction ; ,Furie,,Brian De Palma ; ,3.0
1958,Robert Redford ; Mia Farrow ; Bruce Dern ; ,16 octobre 1974,Drame ; Romance ; ,Gatsby le magnifique,,Jack Clayton ; ,3.5
1959,Casey Affleck ; Matt Damon ; ,3 mars 2004,Drame ; Aventure ; ,Gerry,4.3,Gus Van Sant ; ,3.2
1960,Jonny Lee Miller ; Angelina Jolie ; Jesse Bradford ; ,25 août 1998,Thriller ; Drame ; ,Hackers,,Iain Softley ; ,2.5
1961,Sonny Bono ; Ruth Brown ; Ricki Lake ; ,5 novembre 2002,Comédie ; ,Hairspray,,John Waters ; ,3.5
1962,Michaël Youn ; Patrick Chesnais ; Raphaël Benayoun ; ,20 juin 2007,Thriller ; ,Héros,1.6,Bruno Merle ; ,2.6
1963,Natasha Henstridge ; Jason Patric ; Scott Adkins ; ,16 mars 2017,Thriller ; ,Home Invasion,,David Tennant (II) ; ,2.8
1964,Cameron Rhodes ; Ross Harper ; Ian Mune ; ,2 février 2015,Epouvante-horreur ; Thriller ; Comédie ; ,Housebound,,Gerard Johnstone ; ,3.2
1965,Hayden Panettiere ; Paul Rust ; Jack Carpenter ; ,7 octobre 2009,Comédie ; ,"I Love You, Beth Cooper",1.0,Chris Columbus ; ,2.2
1966,Sarah Butler ; Jennifer Landon ; Doug McKeon ; ,/,Epouvante-horreur ; ,I Spit On Your Grave 3: Vengeance is Mine,,R.D. Braunstein ; ,2.6
1967,Ekateryna Rak ; Paul Hofmann ; Michael Thomas (III) ; ,7 janvier 2009,Drame ; Erotique ; ,Import/Export,3.1,Ulrich Seidl ; ,3.1
1968,JR ; ,13 novembre 2013,Documentaire ; ,Inside Out,3.3,Alastair Siddons ; ,3.2
1969,Sydney Penny ; Cameron Mathison ; Cynthia Preston ; ,/,Thriller ; ,J'ai détruit mon mariage (TV),,Curtis Crawford ; ,2.9
1970,Ingvar Eggert Sigurðsson ; Ágústa Eva Erlendsdóttir ; Björn Hlynur Haraldsson ; ,10 septembre 2008,Thriller ; ,Jar City,3.0,Baltasar Kormákur ; ,2.6
1971,Valerie Azlynn ; Kevin Sorbo ; Alicia Leigh Willis ; ,20 février 2013,Epouvante-horreur ; Thriller ; ,Julia X,,P.J. Pettiette ; ,1.8
1972,Kacey Mottet Klein ; Galatea Bellugi ; Catherine Salée ; ,23 mars 2016,Drame ; ,Keeper,3.8,Guillaume Senez ; ,3.5
1973,Salman Khan ; Jacqueline Fernandez ; Nawazuddin Siddiqui ; ,25 juillet 2014,Action ; Comédie ; Romance ; ,Kick,,Sajid Nadiadwala ; ,3.3
1974,Patrick Dempsey ; Amanda Peterson ; Courtney Gains ; ,27 juillet 1988,Comédie ; ,L'Amour ne s'achète pas,,Steve Rash ; ,3.4
1975,Mickey Rourke ; John Lone ; Ariane Koizumi ; ,13 novembre 1985,Policier ; Action ; Drame ; ,L'Année du dragon,4.5,Michael Cimino ; ,3.7
1976,Faycal Safi ; Brahim Tekfa ; Sarah Zaher ; ,1 octobre 2014,Drame ; ,L'Apôtre,3.3,Cheyenne Carron ; ,4.1
1977,Paul Newman ; Jackie Gleason ; Piper Laurie ; ,5 juin 2002,Drame ; ,L'Arnaqueur,4.0,Robert Rossen ; ,3.8
1978,Ingrid Bergman ; Curd Jürgens ; Robert Donat ; ,12 mars 2003,Drame ; ,L'Auberge du sixième bonheur,,Mark Robson ; ,3.3
1979,Nikolai Burlyayev ; Valentin Zubkov ; Dimitri Miljutenko ; ,26 août 2002,Drame ; Guerre ; ,L'Enfance d'Ivan,3.0,Andreï Tarkovski ; ,4.2
1980,Sara Langebæk Gaarman ; Lucas Munk Billing ; Lasse Borg ; ,5 novembre 2008,Fantastique ; Aventure ; Famille ; ,L'île aux sorciers,,Nikolaj Arcel ; ,2.9
1981,Aaron Ashmore ; Haylie Duff ; Lucy Hale ; ,20 octobre 2010,Epouvante-horreur ; Thriller ; ,L'Ile meurtrière,,Michael Storey (II) ; ,2.7
1982,Jacques Perrin ; ,1 février 2006,Documentaire ; ,L'Odyssée de la vie,,Nils Tavernier ; ,3.9
1983,Ben Kingsley ; Frank Langella ; Christopher Lee ; ,/,Biopic ; Aventure ; ,La Bible: Moise,,Roger Young ; ,3.2
1984,Susan Lanier ; Robert Houston ; Martin Speer ; ,23 septembre 2003,Epouvante-horreur ; ,La Colline a des yeux,2.5,Wes Craven ; ,2.4
1985,David Carradine ; Sylvester Stallone ; Mary Woronov ; ,7 avril 2009,Science fiction ; Action ; ,La Course à la mort de l'an 2000,,Paul Bartel ; ,2.7
1986,Alan Arkin ; Jeff Bridges ; Mia Farrow ; ,18 décembre 1985,Animation ; ,La Dernière licorne,3.5,Jules Bass ; Arthur Rankin Jr. ; ,4.0
1987,Emilie Dequenne ; Catherine Deneuve ; Michel Blanc ; ,18 mars 2009,Drame ; ,La Fille du RER,3.7,André Téchiné ; ,2.2
1988,Robert Carlyle ; Jessalyn Gilsig ; Tom Courtenay ; ,6 mai 2014,Action ; Drame ; Thriller ; ,La Grande inondation,,Tony Mitchell ; ,3.0
1989,Louis Garrel ; Anna Mouglalis ; Rebecca Convenant ; ,4 décembre 2013,Drame ; ,La Jalousie,3.8,Philippe Garrel ; ,2.6
1990,Emma Watson ; Dustin Hoffman ; Sigourney Weaver ; ,11 février 2009,Animation ; Aventure ; Comédie ; ,La Légende de Despereaux,2.8,Sam Fell ; Robert Stevenhagen ; ,2.9
1991,Katharine Hepburn ; Henry Fonda ; Jane Fonda ; ,1 mars 2005,Comédie dramatique ; ,La Maison du lac,,Mark Rydell ; ,3.8
1992,,/,Divers ; ,La mémoire de l'eau,,Héctor Fáver ; ,3.1
1993,Sophia Loren ; Jean-Paul Belmondo ; Renato Salvatori ; ,17 mai 1961,Drame ; Guerre ; ,La Paysanne aux pieds nus,3.0,Vittorio De Sica ; ,3.8
1994,Thiébaut Viel ; Fahmi Guerbaa ; Dawala Badiri Diakite ; ,12 octobre 2016,Comédie ; ,La Pièce - Les derniers seront les premiers,,Lamine Diakite ; ,2.8
1995,Lio ; Alba Gaia Bellugi ; Sophie Mounicot ; ,24 février 2010,Drame ; ,La Robe du soir,3.1,Myriam Aziza ; ,3.1
1996,Denis Lavant ; Foued Nassah ; Esse Lawson ; ,29 novembre 2000,Comédie dramatique ; ,La Squale,2.9,Fabrice Genestal ; ,2.6
1997,Tim Daly ; Colm Feore ; Debrah Farentino ; ,4 octobre 2006,Epouvante-horreur ; Fantastique ; Thriller ; ,La Tempête du siècle,,Craig R. Baxley ; ,3.4
1998,Jonathan Pryce ; Chloe Pirrie ; Finn Atkins ; ,18 mars 2017,Drame ; ,La Vie des soeurs Brontë,,Sally Wainwright ; ,
1999,Slavko Stimac ; Vesna Trivalic ; Natasa Solak ; ,14 mai 2004,Comédie dramatique ; ,La Vie est un miracle,4.1,Emir Kusturica ; ,3.7
2000,,21 septembre 2011,Documentaire ; ,Laïcité Inch'Allah !,3.7,Nadia El Fani ; ,2.9
2001,Julia Ormond ; Richard Harris ; Oleg Menchikov ; ,17 mai 2000,Comédie dramatique ; Romance ; ,Le Barbier de Siberie,3.7,Nikita Mikhalkov ; ,3.5
2002,Jamie Lee Curtis ; Piper Perabo ; Nick Zano ; ,25 mars 2009,Famille ; Aventure ; ,Le Chihuahua de Beverly Hills,1.8,Raja Gosnell ; ,2.0
2003,Yves Montand ; Gérard Depardieu ; Catherine Deneuve ; ,19 août 1981,Drame ; Policier ; ,Le Choix des armes,,Alain Corneau ; ,3.6
2004,Jamel Debbouze ; Stephane Soo Mongo ; Lorànt Deutsch ; ,20 janvier 1999,Comédie ; ,"Le ciel, les oiseaux et... ta mère !",3.2,Djamel Bensalah ; ,1.8
2005,Valeria Eisenbart ; Quirin Oettl ; Justus Schlingensiepen ; ,12 mars 2014,Aventure ; ,"Le Club des Cinq, le film",,Mike Marzuk ; ,3.0
2006,Kris Kristofferson ; Sam Peckinpah ; Spec O'Donnell ; ,5 juillet 2000,Action ; Comédie ; Drame ; ,Le Convoi,,Sam Peckinpah ; ,3.1
2007,Catherine Frot ; André Dussollier ; Claude Rich ; ,15 octobre 2008,Comédie ; ,Le Crime est notre affaire,3.9,Pascal Thomas ; ,3.3
2008,Guillermo Toledo ; Monica Cervera ; Luis Varela ; ,11 mai 2005,Comédie ; ,Le Crime farpait,3.8,Álex de la Iglesia ; ,3.5
2009,Henry Fonda ; Vera Miles ; Anthony Quayle ; ,7 septembre 2004,Policier ; ,Le Faux Coupable,,Alfred Hitchcock ; ,3.8
2010,Michel Serrault ; Gérard Rinaldi ; Jean Sarrus ; ,28 avril 2003,Comédie ; ,Le Grand bazar,,Claude Zidi ; ,3.4
2011,Philippe Lellouche ; Vanessa Demouy ; Christian Vadim ; ,22 janvier 2014,Comédie ; ,Le Jeu de la vérité,2.3,François Desagnat ; ,2.4
2012,Anthony Quinn ; Irène Papas ; Michael Ansara ; ,6 mars 2000,Biopic ; Drame ; ,Le Message,,Moustapha Akkad ; ,3.6
2013,Robin Williams ; Mary Beth Hurt ; Glenn Close ; ,13 avril 1983,Comédie ; Drame ; Romance ; ,Le Monde selon Garp,,George Roy Hill ; ,3.6
2014,Bourvil ; Peter McEnery ; Sophie Desmarets ; ,14 octobre 1970,Comédie ; Guerre ; ,Le Mur de l'Atlantique,,Marcel Camus ; ,3.3
2015,Catherine Frot ; Laura Smet ; Gregori Derangère ; ,7 juin 2006,Drame ; ,Le Passager de l'été,2.5,Florence Moncorgé-Gabin ; ,2.1
2016,Marlène Jobert ; Charles Bronson ; Annie Cordy ; ,1 janvier 1970,Thriller ; Policier ; Drame ; ,Le passager de la pluie,,René Clément ; ,3.4
2017,Ray Milland ; Jane Wyman ; Phillip Terry ; ,6 février 2001,Drame ; ,Le Poison,,Billy Wilder ; ,4.1
2018,Angela Lansbury ; Donna Reed ; Peter Lawford ; ,8 mars 2006,Epouvante-horreur ; Drame ; ,Le Portrait de Dorian Gray,5.0,Albert Lewin ; ,3.8
2019,Riccardo Scamarcio ; Nicole Grimaudo ; Alessandro Preziosi ; ,21 juillet 2010,Drame ; Comédie ; ,Le Premier qui l'a dit,2.4,Ferzan Özpetek ; ,3.7
2020,Joseph Schildkraut ; Ernest Torrence ; H.B. Warner ; ,7 décembre 2004,Aventure ; Drame ; ,Le Roi des rois,,Cecil B. DeMille ; ,3.1
2021,Michel Galabru ; Marie Bunel ; Julie Delarme ; ,/,Drame ; ,Le Silence de la Mer,,Pierre Boutron ; ,4.1
2022,James Caan ; Tuesday Weld ; James Belushi ; ,19 mai 1981,Policier ; Drame ; ,Le Solitaire,4.7,Michael Mann ; ,3.9
2023,Robert Donat ; Madeleine Carroll ; Lucie Mannheim ; ,30 octobre 1935,Policier ; Comédie ; Espionnage ; ,Les 39 marches,5.0,Alfred Hitchcock ; ,3.8
2024,Bing Russell ; Basil Ruysdael ; John Wayne ; ,30 septembre 1959,Western ; ,Les Cavaliers,,John Ford ; ,3.7
2025,Hiam Abbass ; Ali Suliman ; Rona Lipaz Michael ; ,23 avril 2008,Drame ; Comédie dramatique ; ,Les Citronniers,3.7,Eran Riklis ; ,3.6
2026,Lucas Pittaway ; Bob Adriaens ; Louise Harris ; ,28 décembre 2011,Thriller ; Drame ; ,Les Crimes de Snowtown,3.7,Justin Kurzel ; ,3.2
2027,Dennis Quaid ; Bess Armstrong ; Simon MacCorkindale ; ,21 décembre 1983,Epouvante-horreur ; Thriller ; ,Les Dents de la mer 3,,Joe Alves ; ,1.3
2028,Emmanuelle Béart ; Gaspard Ulliel ; Grégoire Leprince-Ringuet ; ,20 août 2003,Drame ; Romance ; ,Les Egarés,3.5,André Téchiné ; ,2.8
2029,James Cameron ; Bill Paxton ; John Bruno ; ,10 septembre 2003,Documentaire ; ,Les Fantômes du Titanic,3.0,James Cameron ; ,3.5
2030,Karl Markovics ; August Diehl ; Devid Striesow ; ,6 février 2008,Drame ; Guerre ; ,Les Faussaires,2.9,Stefan Ruzowitzky ; ,3.2
2031,Jean-Pierre Marielle ; Claude Piéplu ; Jeanne Goupil ; ,20 août 1975,Comédie ; ,Les Galettes de Pont-Aven,,Joël Seria ; ,3.5
2032,Merle Oberon ; Laurence Olivier ; David Niven ; ,17 août 2004,Drame ; ,Les Hauts de Hurlevent,4.0,William Wyler ; ,3.9
2033,Giovanni Ribisi ; Vin Diesel ; Nicky Katt ; ,6 septembre 2000,Thriller ; Drame ; Policier ; ,Les Initiés,3.4,Ben Younger ; ,3.5
2034,Roddy McDowall ; Jamie Williams ; Billy Campbell ; ,18 décembre 2001,Aventure ; ,Les Nouvelles Aventures de Mowgli,,Duncun McLachlan ; ,3.1
2035,Joan Fontaine ; Louis Jourdan ; Mady Christians ; ,5 novembre 1948,Drame ; Romance ; ,Lettre d'une inconnue,,Max Ophüls ; ,4.2
2036,Peter Weller ; Richard Crenna ; Amanda Pays ; ,/,Science fiction ; Epouvante-horreur ; ,Leviathan,,George Pan Cosmatos ; ,2.5
2037,Vahina Giocante ; Moa Khouas ; Karim Ben Haddou ; ,26 janvier 2005,Drame ; ,Lila dit ça,3.1,Ziad Doueiri ; ,3.1
2038,Lee Seung-yeon ; Jae Hee ; Kwon Hyuk-ho ; ,13 avril 2005,Romance ; Drame ; ,Locataires,4.1,Kim Ki-duk ; ,3.9
2039,Demian Bichir ; Gabriel Chavarria ; Melissa Benoist ; ,22 août 2017,Drame ; ,Lowriders,,Ricardo de Montreuil ; ,3.2
2040,Rupert Friend ; Clémence Poésy ; Forest Whitaker ; ,1 décembre 2010,Comédie ; Romance ; ,Lullaby,1.9,Benoît Philippon ; ,3.9
2041,Sarah Jessica Parker ; Pierce Brosnan ; Greg Kinnear ; ,21 septembre 2011,Comédie ; ,Mais comment font les femmes ?,3.3,Douglas McGrath ; ,2.2
2042,Luca Marinelli ; Alessandro Borghi ; Silvia D'Amico ; ,11 mai 2016,Drame ; ,Mauvaise Graine,3.2,Claudio Caligari ; ,2.9
2043,Michel Piccoli ; Romy Schneider ; Georges Wilson ; ,17 février 1971,Drame ; Policier ; ,Max et les Ferrailleurs,,Claude Sautet ; ,3.5
2044,Lyliana Wray ; Patrick Johnson ; Peter O'Brien ; ,30 septembre 2016,Fantastique ; Action ; Aventure ; ,Maximum Ride,,Jay Martin ; ,2.7
2045,Catherine Deneuve ; Marina Hands ; Marie-Josée Croze ; ,7 octobre 2009,Comédie dramatique ; ,Mères et filles,3.2,Julie Lopes Curval ; ,3.1
2046,Sophie Marceau ; Jacques Dutronc ; Valérie Lagrange ; ,/,Drame ; Romance ; ,Mes nuits sont plus belles que vos jours,,Andrzej Zulawski ; ,2.6
2047,Stephanie Sigman ; Noé Hernandez ; James Russo ; ,2 mai 2012,Drame ; ,Miss Bala,3.5,Gerardo Naranjo ; ,3.0
2048,François Cluzet ; Jérémie Duvall ; Nanou Garcia ; ,13 avril 2011,Comédie dramatique ; ,Mon père est femme de ménage,2.6,Saphia Azzeddine ; ,2.5
2049,Richard Gere ; Lena Olin ; Anne Bancroft ; ,19 janvier 1994,Romance ; Drame ; ,Mr. Jones,,Mike Figgis ; ,2.7
2050,Jessica Lange ; Armin Mueller-Stahl ; Frederic Forrest ; ,28 février 1990,Drame ; ,Music Box,,Costa-Gavras ; ,3.6
2051,Patrick Braoudé ; Philippine Leroy-Beaulieu ; Daniel Russo ; ,2 février 1994,Comédie ; ,Neuf mois,,Patrick Braoudé ; ,2.2
2052,Marie Gillain ; Vincent Elbaz ; Zinedine Soualem ; ,5 mars 2003,Policier ; Drame ; ,"Ni pour, ni contre (bien au contraire)",3.3,Cédric Klapisch ; ,2.7
2053,Victor Wong ; Michael Treanor ; Max Elliott Slade ; ,2 juin 1993,Aventure ; Action ; Comédie ; ,Ninja kids,,Jon Turteltaub ; ,3.3
2054,Marlène Jobert ; Jean Yanne ; Christine Fabrega ; ,1 mars 2008,Drame ; ,Nous ne vieillirons pas ensemble,,Maurice Pialat ; ,3.8
2055,Emma Caulfield ; Lee Cormie ; Chaney Kley ; ,11 juin 2003,Epouvante-horreur ; Fantastique ; ,Nuits de terreur,2.3,Jonathan Liebesman ; ,2.2
2056,Gina Carano ; Cam Gigandet ; Danny Trejo ; ,12 octobre 2014,Action ; Thriller ; ,Out of control,,John Stockwell ; ,2.6
2057,Sean Connery ; Peter Boyle ; Frances Sternhagen ; ,2 septembre 1981,Action ; Policier ; Science fiction ; ,Outland,,Peter Hyams ; ,3.1
2058,Margarete Tiesel ; Peter Kazungu ; Inge Maux ; ,9 janvier 2013,Drame ; ,Paradis : amour,3.0,Ulrich Seidl ; ,3.2
