,actors,date,genres,movie,press_rating,producers,spectators_rating
4500,Gérard Barray ; ,11 mai 2013,Aventure ; ,Hardi pardaillan,,Bernard Borderie ; ,2.8
4501,Cuba Gooding Jr. ; Val Kilmer ; Tatiana Maslany ; ,19 novembre 2009,Action ; Science fiction ; ,Hardwired,,Ernie Barbarash ; ,2.3
4502,Leslie Hope ; Rick Peters ; Sherry Miller ; ,4 octobre 2004,Drame ; Romance ; ,Harlequin : Les sources de l'amour,,Brad Turner ; ,2.9
4503,Carroll Baker ; Red Buttons ; Raf Vallone ; ,/,Drame ; Biopic ; ,"Harlow, la blonde platine",,Gordon Douglas ; ,2.8
4504,Alon Aboutboul ; Tali Sharon ; Ali Suliman ; ,/,Drame ; ,Harmonia,,Ori Sivan ; ,3.0
4505,Laurent Malet ; Jean-Claude Bouillon ; Nathalie Courval ; ,/,Divers ; ,Haro,,Gilles Béhat ; ,3.0
4506,Stephen Baldwin ; Velizar Binev ; Michael G. Boudreaux ; ,2 décembre 2008,Aventure ; Science fiction ; ,Harpies,,Josh Becker ; ,2.2
4507,Jennifer Stone ; Kristin Booth ; Wesley Morgan ; ,7 mars 2012,Comédie ; ,Harriet l'espionne : la guerre des blogs,,Ron Oliver ; ,2.8
4508,Stephen Tompkinson ; Gillian Kearney ; Craig Conway ; ,/,Action ; ,Harrigan,,Vince Woods ; ,2.9
4509,Caryl Matrisciana ; Robert S. McGee ; ,/,Documentaire ; ,Harry Potter: Witchcraft Repackaged,,,2.3
4510,Cheryl Renee ; Chris Moir ; Jon Briddell ; ,4 août 2005,Epouvante-horreur ; Thriller ; ,Hatchetman,,Robert Tiffi ; ,2.6
4511,Michèle Bernier ; Pascal Elso ; Tsilla Chelton ; ,/,Comédie ; ,Haute coiffure,,Marc Rivière ; ,3.0
4512,Charles Aznavour ; Claire Bloom ; Jean-Pierre Cassel ; ,15 juillet 1964,Comédie ; ,Haute infidélité,,Luciano Salce ; Franco Rossi ; Elio Petri ; ,
4513,Rob Lowe ; Larisa Miller ; Craig Wasson ; ,/,Action ; Thriller ; ,Haute pression,,Jean Pellerin ; ,2.7
4514,,/,Divers ; ,Haute Surveillance,,Pierre-Alain Jolivet ; ,3.0
4515,Primera base ; Papa Humbertico ; Oro Mixto ; ,8 février 2006,Documentaire ; ,Havana hip hop underground,2.4,Yves Billon ; ,3.1
4516,Alain Maneval ; Frédérique Jamet ; Joris Ivens ; ,4 juin 1986,Comédie dramatique ; ,Havre,,Juliet Berto ; ,
4517,Julie Andrews ; Max von Sydow ; Richard Harris ; ,18 mars 2017,Drame ; ,Hawai,,George Roy Hill ; ,2.7
4518,Manuel Vignau ; Mateo Chiarino ; Luz Palazón ; ,23 avril 2014,Drame ; Romance ; ,Hawaii,,Marco Berger ; ,3.3
4519,Jô Odagiri ; Jai West ; Motoki Fukami ; ,/,Drame ; Policier ; ,Hazard,,Sion Sono ; ,3.7
4520,Marlee Matlin ; D.B. Sweeney ; Martin Sheen ; ,/,Thriller ; ,Hear No Evil,,Robert Greenwald ; ,3.0
4521,Jeremy Maxwell Wintrebert ; ,14 décembre 2016,Documentaire ; ,Heart of glass,3.0,Jérôme de Gerlache ; ,3.0
4522,Jackie Chan ; Sammo Kam-Bo Hung ; Emily Chu ; ,/,Divers ; ,Heart of the Dragon,,Sammo Kam-Bo Hung ; Fruit Chan ; ,2.9
4523,Jim Sturgess ; Clémence Poésy ; Noel Clarke ; ,5 juillet 2011,Drame ; Epouvante-horreur ; ,Heartless,,Philip Ridley ; ,3.0
4524,Bob Dylan ; Rupert Everett ; Julian Glover ; ,18 mars 2017,Musical ; ,Hearts of Fire,,Richard Marquand ; ,3.1
4525,Donald Sutherland ; John Heard ; Andrew McCarthy ; ,21 juillet 2005,Drame ; ,Heaven Help Us,,Michael Dinner ; ,3.1
4526,John Cameron Mitchell ; Michael Pitt ; Miriam Shor ; ,26 septembre 2001,Comédie dramatique ; Musical ; ,Hedwig and the Angry Inch,3.6,John Cameron Mitchell ; ,3.6
4527,Denis O'Hare ; Glenn Close ; Elizabeth Banks ; ,1 novembre 2005,Drame ; ,Heights,,Chris Terrio ; ,3.2
4528,Henry Arnold ; Salome Kanner ; Michael Kausch ; ,29 mars 2006,Drame ; ,Heimat 3 chronique d'une époque,3.3,Edgar Reitz ; ,3.3
4529,Peter O'Toole ; Joanna Lumley ; David McCallum ; ,/,Drame ; Historique ; Romance ; ,Heimkehr,,Giles Foster ; ,3.1
4530,Max Riemelt ; Anna Fischer ; Jessica Schwarz ; ,/,Drame ; Comédie ; Romance ; ,Heiter bis wolkig,,Marco Petry ; ,3.0
4531,Gérard Depardieu ; Laurence Masliah ; Bernard Verley ; ,8 septembre 1993,Comédie dramatique ; ,Hélas pour moi,,Jean-Luc Godard ; ,2.7
4532,Armando Espitia ; Andrea Vergara ; Juan Eduardo Palacios ; ,9 avril 2014,Drame ; ,Heli,2.9,Amat Escalante ; ,3.1
4533,Khaled Abol Naga ; Hani Adel ; ,/,Drame ; ,Heliopolis,,Ahmad Abdalla ; ,3.0
4534,Hans Dagelet ; Renée Fokker ; Peter Beense ; ,/,Drame ; ,Helium,,,3.2
4535,Shirley MacLaine ; R.H. Thomson ; Barry Flatman ; ,/,Comédie dramatique ; ,Hell on Heels: The Battle of Mary Kay,,Ed Gernon ; ,3.2
4536,Ron Palillo ; Carel Trichardt ; Petrea Curran ; ,31 octobre 2007,Epouvante-horreur ; ,Hellgate,,William A Levey ; ,2.8
4537,Scott Elrod ; Adam Butcher ; Amanda Brooks ; ,4 novembre 2010,Aventure ; ,Hellhounds,,Ricky Schroder ; ,2.6
4538,Melanie Lynskey ; Blythe Danner ; Christopher Abbott ; ,/,Comédie ; Drame ; Romance ; ,Hello I Must Be Going,,Todd Louiso ; ,3.0
4539,Seon-gyun Lee ; Jo Seong-Ha ; Kim Byeol ; ,/,Thriller ; ,Helpless,,Young-Joo Byun ; ,3.3
4540,Kari Vaananen ; Roberta Manfredi ; Jean-Pierre Castaldi ; ,/,Comédie ; Thriller ; ,Helsinki-Napoli,,Mika Kaurismäki ; ,2.9
4541,Clive Owen ; Nicole Kidman ; David Strathairn ; ,2 octobre 2013,Biopic ; Historique ; Drame ; ,Hemingway & Gellhorn,,Philip Kaufman ; ,3.0
4542,Gillian Ferrabee ; Pascal Gruselle ; ,1 mars 2006,Epouvante-horreur ; ,Hémoglobine,,Peter Svatek ; ,2.3
4543,Dominique Sanda ; Mathias Gnädinger ; Christine Schorn ; ,/,Drame ; ,Henri le Vert,,Thomas Koerfer ; ,3.0
4544,Tom Hiddleston ; Jeremy Irons ; Michelle Dockery ; ,/,Historique ; ,"Henry IV, partie 1",,Richard Eyre ; ,3.2
4545,Tom Hiddleston ; John Hurt ; Richard Griffiths ; ,/,Historique ; Drame ; ,Henry V,,Thea Sharrock ; ,3.3
4546,Neil Giuntoli ; Rich Komenich ; Kate Walsh ; ,/,Thriller ; Epouvante-horreur ; ,"Henry, Portrait d'un Serial Killer 2",,Chuck Parello ; ,2.4
4547,Hedy Lamarr ; Robert Walker ; June Allyson ; ,/,Comédie ; ,Her Highness and the Bellboy,,Richard Thorpe ; ,3.0
4548,Hande Doğandemir ; Şükrü Özyıldız ; Hakan Meriçliler ; ,17 novembre 2017,Romance ; Comédie ; ,Her Sey Asktan,,Andaç Haznedaroğlu ; ,3.0
4549,Peter Kurth ; Lina Wendel ; Lena Lauzemis ; ,/,Drame ; ,Herbert,,Thomas Stuber ; ,3.0
4550,Reg Park ; Ettore Manni ; Fay Spain ; ,19 juin 2001,Action ; ,Hercule à la conquête de l'Atlantide,,Vittorio Cottafavi ; ,2.8
4551,Reg Park ; Leonara Ruffo ; Christopher Lee ; ,16 novembre 1961,Aventure ; Epouvante-horreur ; Péplum ; ,Hercule contre les vampires,,Mario Bava ; Franco Prosperi ; ,3.1
4552,Gordon Scott ; Alessandra Panaro ; Michel Lemoine ; ,7 avril 2017,Action ; Aventure ; Drame ; ,Hercule contre Moloch,,Giorgio Ferroni ; ,2.8
4553,Brooke Burns ; Royston Innes ; Kyle Cassie ; ,7 mars 2013,Drame ; ,Héritage criminel,,Harvey Kahn ; ,2.9
4554,Emma Caulfield ; David Orth ; Matreya Fedor ; ,/,Drame ; Thriller ; Fantastique ; ,Héritage mortel,,Farhad Mann ; ,2.9
4555,Valeria Bertuccelli ; Ingrid Rubio ; Adrián Navarro ; ,25 octobre 2011,Drame ; ,Hermanas,,Julia Solomonoff ; ,2.8
4556,Chuck Norris ; Brynn Thayer ; Steve James ; ,1 février 2005,Action ; Policier ; Thriller ; ,Héros,,William Tannen ; ,2.5
4557,Ella Raines ; William Demarest ; Raymond Walburn ; ,4 décembre 2008,Comédie ; Guerre ; ,Heros d'occasion,,Preston Sturges ; ,3.3
4558,Carol Kane ; Doris Roberts ; Lin Shaye ; ,/,Drame ; ,Hester Street,,,3.1
4559,Robert Newton ; Celia Johnson ; Amy Veness ; ,6 juillet 2011,Comédie dramatique ; ,Heureux Mortels,,David Lean ; ,3.1
4560,Lisa Tomaschewsky ; Karoline Teska ; David Rott ; ,/,Comédie ; Drame ; ,Heute bin ich blond,,Marc Rothemund ; ,3.4
4561,Akshay Kumar ; Fardeen Khan ; Riteish Deshmukh ; ,/,Divers ; ,Hey Baby,,,3.0
4562,Scott Turow ; James McBride ; Wally Lamb ; ,/,Documentaire ; Historique ; ,"Hey, Boo: Harper Lee & To Kill a Mockingbird",,Mary Murphy (II) ; ,3.0
4563,Jérémie Yuen ; Craig Aftanis ; Clayton Godson ; ,19 décembre 2001,Comédie ; ,"Hey, Happy !",2.8,Noam Gonick ; ,3.0
4564,Ruth Sheen ; Edna Dore ; Philip Jackson ; ,27 juin 2011,Comédie dramatique ; ,High Hopes,,Mike Leigh ; ,3.4
4565,Vera Farmiga ; Joshua Leonard ; John Hawkes ; ,18 mars 2017,Drame ; ,Higher Ground,,Vera Farmiga ; ,3.0
4566,Christopher Lambert ; Sean Connery ; Virginia Madsen ; ,6 février 1991,Action ; Fantastique ; Science fiction ; ,Highlander - Le retour,,Russell Mulcahy ; ,1.3
4567,Alistair Abell ; Debi Mae West ; Scott McNeil ; ,9 juin 2010,Animation ; ,Highlander : Soif de vengeance,,Yoshiaki Kawajiri ; Hiroshi Hamazaki ; ,3.2
4568,Christopher Lambert ; Mario Van Peebles ; Deborah Kara Unger ; ,18 janvier 1995,Fantastique ; Action ; ,Highlander III,,Andrew Morahan ; ,1.3
4569,Christopher Lambert ; Adrian Paul ; Bruce Payne ; ,2 mai 2001,Fantastique ; ,Highlander: Endgame,2.1,Douglas Aarniokoski ; ,1.3
4570,Alia Bhatt ; Randeep Hooda ; ,/,Drame ; Romance ; ,Highway,,Imtiaz Ali ; ,3.2
4571,Stellan Skarsgård ; Helge Jordal ; ,/,Biopic ; Drame ; ,Hip hip hurra!,,Kjell Grede ; ,3.0
4572,Wes Bentley ; Jessica Szohr ; Angus Macfadyen ; ,11 février 2013,Action ; Aventure ; ,Hirokin,,Alejo Mo-Sun ; ,2.1
4573,Masayuki Mori ; Kyoko Kishida ; Eijirô Tôno ; ,/,Drame ; ,Histoire cruelle du Bushido,,Tadashi Imai ; ,3.0
4574,Shigeru Amachi ; Noriko Kitazawa ; Kazuko Wakasugi ; ,/,Fantastique ; ,Histoire de fantome japonais,,Nobuo Nakagawa ; ,3.1
4575,Jacky Cheung ; Shun Lau ; Siu Ming Lau ; ,11 avril 2001,Fantastique ; ,Histoire de fantômes chinois 3,,Tsui Hark ; Siu-Tung Ching ; ,3.4
4576,Pier Angeli ; Ethel Barrymore ; Leslie Caron ; ,/,Drame ; Fantastique ; Musical ; ,Histoire de trois amours,,Vincente Minnelli ; Gottfried Reinhardt ; ,2.9
4577,Tami Akaza ; Akemi Akaza ; Etsuko Akaza ; ,/,Documentaire ; ,Histoire du Japon racontee par une hotesse de bar,,Shohei Imamura ; ,2.9
4578,Mariko Okada ; Ruriko Asaoka ; Yasunori Irikawa ; ,/,Drame ; ,Histoire écrite sur l'eau,,Yoshishige Yoshida ; ,3.3
4579,,/,Comédie dramatique ; ,Histoires d'hiver,,Francois Bouvier ; ,3.1
4580,,30 août 2017,Documentaire ; ,Histoires de la plaine,2.8,Christine Seghezzi ; ,3.1
4581,Alain Delon ; Brigitte Bardot ; Umberto d'Orsi ; ,5 mai 2010,Fantastique ; Thriller ; ,Histoires extraordinaires,,Federico Fellini ; Louis Malle ; Roger Vadim ; ,2.9
4582,Fernand Ledoux ; Jules Berry ; Paul Frankeur ; ,/,Thriller ; Epouvante-horreur ; ,Histoires extraordinaires,,Jean Faurez ; ,3.1
4583,Sonia Guedes ; Lisa E. Favero ; Luiz Serra ; ,18 juillet 2012,Drame ; ,Historias,3.4,Júlia Murat ; ,3.2
4584,Patty Schemel ; Courtney Love ; Eric Erlandson ; ,/,Documentaire ; Musical ; ,Hit So Hard,,P. David Ebersole ; ,3.1
4585,,24 août 2005,Documentaire ; Historique ; ,"Hitler, une carrière",,Joachim Fest ; Christian Herrendoerfer ; ,3.2
4586,,6 décembre 2011,Documentaire ; ,Hitler-Mein Kampf,,Erwin Leiser ; ,3.0
4587,Sharon Stone ; Sherilyn Fenn ; James Belushi ; ,/,Policier ; Drame ; Thriller ; ,"Hitman, le tueur",,Roy London ; ,2.4
4588,,/,Divers ; ,Hitozuma shudan boko chishi jiken,,Noburu Tanaka ; ,3.0
4589,Jason Connery ; Michael Madsen ; C. Thomas Howell ; ,25 mars 2010,Epouvante-horreur ; ,Hoboken Hollow,,Glen Stephens ; ,1.9
4590,Gene Raymond ; Wayne Morris ; Elisha Cook Jr. ; ,/,Policier ; ,Hold Up,,Hubert Cornfield ; ,3.1
4591,Gianni Bonagura ; Claudia Cardinale ; Vittorio Gassman ; ,21 mai 2008,Comédie ; ,Hold up à la milanaise,,Nanni Loy ; ,3.3
4592,Bette Davis ; Joan Crawford ; Janis Paige ; ,/,Comédie dramatique ; ,Hollywood Canteen,,Delmer Daves ; ,3.1
4593,Edward James Olmos ; Rick Aiello ; Angela Alvarado ; ,/,Drame ; Thriller ; Policier ; ,Hollywood Confidential,,Reynaldo Villalobos ; ,3.1
4594,Conchata Ferrell ; Raymond O'Connor ; Tim Ryan (II) ; ,/,Comédie ; ,Hollywood Dog,,William Dear ; ,3.0
4595,Quentin Tarantino ; Steven Spielberg ; Jan-Michael Vincent ; ,/,Documentaire ; ,Hollywood Don't Surf!,,Sam George ; Greg MacGillivray ; ,3.2
4596,Adam Beach ; R. Michael David ; Clint Eastwood ; ,/,Documentaire ; ,Hollywood et les Indiens,,Neil Diamond ; Catherine Bainbridge ; ,3.4
4597,Kirk Douglas ; Simon Ward ; Agostina Belli ; ,4 mai 2004,Epouvante-horreur ; ,Holocaust 2000,,Alberto De Martino ; ,3.4
4598,,/,Divers ; ,Holocauste,,,3.2
4599,Aaron Stanford ; Joaquim de Almeida ; Ben Gazzara ; ,3 mai 2011,Thriller ; ,Holy Money,,Maxime Alexandre ; ,2.6
4600,Jared Padalecki ; Peter O'Toole ; Marcia Gay Harden ; ,/,Biopic ; ,Home for Christmas,,Michael Campus ; ,3.3
4601,Haley Joel Osment ; Danielle Panabaker ; Ryan Merriman ; ,/,Comédie dramatique ; Thriller ; ,Home of the Giants,,Rusty Gorman ; ,2.9
4602,Busy Philipps ; Erika Christensen ; Victor Garber ; ,/,Drame ; ,Home Room,,Paul F. Ryan ; ,2.9
4603,Marcel Josz ; Jacques Perrin ; Claude Jade ; ,/,Divers ; ,Home Sweet Home,,Benoit Lamy ; ,3.3
4604,Joe Mantegna ; William H. Macy ; Vincent Guastaferro ; ,23 août 2006,Policier ; ,Homicide,,David Mamet ; ,3.3
4605,,25 juillet 2007,Divers ; ,Hommage à Kenji Mizoguchi,,Kenji Mizoguchi ; ,3.0
4606,John Wayne ; Geraldine Page ; Ward Bond ; ,3 décembre 1954,Western ; ,"Hondo, l'homme du désert",,John Farrow ; ,3.4
4607,Danny Glover ; Lisa Gay Hamilton ; Yaya DaCosta ; ,/,Drame ; Musical ; ,Honeydripper,,John Sayles ; ,3.1
4608,Teri Garr ; Beau Bridges ; George Dzundza ; ,/,Comédie ; ,Honky Tonk Freeway,,John Schlesinger ; ,2.9
4609,Peter Bechtel ; Daniel Brühl ; Shira Fleisher ; ,/,Comédie dramatique ; Romance ; ,Honolulu,,Uschi Ferstl ; Florian Gallenberger ; Saskia Jell ; ,3.0
4610,Sergey Chirkov ; Marina Petrenko ; Pavel Priluchnyy ; ,5 septembre 2012,Action ; Science fiction ; ,Hooked 2,,Pavel Sanaev ; ,2.4
4611,Brie Larson ; Logan Lerman ; Cody Linley ; ,15 février 2007,Comédie ; Animation ; ,Hoot,,Wil Shriner ; ,3.0
4612,Asami ; Yûya Ishikawa ; Wani Kansai ; ,/,Comédie ; Epouvante-horreur ; ,Horny house of horror,,Jun Tsugita ; ,3.0
4613,Sami Frey ; Carlos Devesa ; Ingrid Caven ; ,17 février 1993,Comédie ; ,Hors saison,,Daniel Schmid ; ,
4614,Kathy Bates ; Colin Firth ; Ciarán Hinds ; ,/,Drame ; ,Hostages,,David Wheatley ; ,3.0
4615,Paul Doucet ; Rémy Girard ; Daniel Lemire ; ,/,Comédie ; Policier ; ,Hot Dog,,Marc-André Lavoie ; ,2.7
4616,Larry The Cable Guy ; Richard Bull ; J. David Moeller ; ,5 octobre 2012,Comédie ; ,Hot Protection,,Charles Robert Carner ; ,2.4
4617,James Best ; Richard Riehle ; Mike Starr ; ,/,Thriller ; ,Hot Tamale,,Michael Damian ; ,2.8
4618,Max Beesley ; Fabrizio Bentivoglio ; Saffron Burrows ; ,/,Comédie dramatique ; ,Hotel,,Mike Figgis ; ,2.5
4619,Franziska Weisz ; Birgit Minichmayr ; Marlene Streeruwitz ; ,9 mars 2005,Thriller ; ,Hotel,2.6,Jessica Hausner ; ,2.3
4620,John Savage ; Rachel Ward ; Massimo Troisi ; ,/,Aventure ; ,Hotel Colonial,,Cinzia Th. Torrini ; ,2.9
4621,Fabrice Luchini ; Fernando Rey ; Marika Rivera ; ,/,Comédie dramatique ; ,Hotel du paradis,,Jana Bokova ; ,2.9
4622,Rayner Bourton ; Jessica Carroll ; Michael Howe ; ,/,Epouvante-horreur ; ,Hotel Inferno,,Giulio De Santi ; ,3.1
4623,Michael Bully Herbig ; Jürgen Vogel ; Thekla Reuten ; ,/,Comédie ; ,Hotel Lux,,Leander Haußmann ; ,3.4
4624,Rob Lowe ; Jodie Foster ; Paul McCrane ; ,5 septembre 1984,Comédie ; Drame ; Romance ; ,Hôtel New Hampshire,,Tony Richardson ; ,3.4
4625,Rick Mayall ; Adrian Edmondson ; Vincent Cassel ; ,30 mai 2001,Comédie ; ,"Hôtel Paradiso, une maison sérieuse",2.4,Adrian Edmondson ; ,3.4
4626,Kimiko Ikegami ; Saho Sasazawa ; Ai Matsubara ; ,/,Fantastique ; Epouvante-horreur ; ,House,,Nobuhiko Obayashi ; ,3.5
4627,Danny DeVito ; Thomas F. Wilson ; Kiernan Shipka ; ,/,Comédie ; ,House Broken,,Sam Harper ; ,2.9
4628,Lance Henriksen ; Brion James ; Rita Taggart ; ,20 octobre 2004,Epouvante-horreur ; ,House III,,Jim Isaac ; David Blyth ; ,2.3
4629,Anthony Wong Chau-Sang ; Stephen Fung ; Gillian Chung ; ,/,Action ; Comédie ; ,House of fury,,Stephen Fung ; ,3.2
4630,Akshay Kumar ; Abhishek Bachchan ; Riteish Deshmukh ; ,3 juin 2016,Comédie ; Romance ; ,Housefull 3,,Sajid ; Farhad ; ,3.4
4631,Idris Elba ; Snoop Dogg ; ,/,Documentaire ; ,How Hip Hop Changed the World,,Sam Bridger ; ,3.0
4632,Rutina Wesley ; Tre Armstrong ; Tracey Armstrong ; ,/,Drame ; ,How She Move,,Ian Iqbal Rashid ; ,2.7
4633,John Lennon ; Paul McCartney ; Ringo Starr ; ,1 février 2018,Documentaire ; Musical ; ,How the Beatles Changed the World,,Tom O'Dell ; ,3.2
4634,,/,Documentaire ; ,How to Die in Oregon,,Peter Richardson ; ,3.1
4635,Josh Meyers ; Krysten Ritter ; Eugene Byrd ; ,/,Comédie ; Romance ; ,How to Make Love to a Woman,,Scott Culver ; ,3.2
4636,Jewel Staite ; Lauren Holly ; Katharine Isabelle ; ,28 juin 2016,Comédie ; ,How to Plan an Orgy in a Small Town,,Jeremy Lalonde ; ,2.7
4637,Christoph Maria Herbst ; Heike Makatsch ; Nick Brimble ; ,3 novembre 2015,Animation ; Comédie ; Aventure ; ,"Hui Buh, le fantôme du château",,Sebastian Niemann ; ,2.9
4638,Noah Reid ; Stephanie Jacobsen ; James Marsters ; ,/,Action ; Drame ; Science fiction ; ,Huit centimètres,,Jace Alexander ; ,2.7
4639,Vikram Gokhale ; Zohra Sehgal ; Aishwarya Rai ; ,16 juin 2009,Comédie dramatique ; Comédie musicale ; ,"Hum Dil, mon cœur est déjà pris",,Sanjay Leela Bhansali ; ,3.5
4640,Saif Ali Khan ; Rani Mukerji ; Kiron Kher ; ,19 avril 2006,Comédie dramatique ; ,Hum Tum,,Kunal Kohli ; ,3.7
4641,Salman Khan ; Shah Rukh Khan ; Madhuri Dixit ; ,19 janvier 2012,Drame ; Romance ; ,Hum Tumhare Hain Sanam,,K.S. Adiyaman ; ,3.1
4642,Martine Sarcey ; Mathieu Marie ; Mona Heftre ; ,/,Drame ; ,Humeurs et rumeurs,,Paul Vecchiali ; ,3.0
4643,,/,Comédie ; ,Hung,,,2.9
4644,Minnie Driver ; Aneurin Barnard ; Tom Rhys Harries ; ,/,Drame ; Comédie musicale ; ,Hunky Dory,,Marc Evans ; ,3.2
4645,Andre Royo ; George Sample III ; Jeanetta Arnette ; ,5 mai 2017,Drame ; ,Hunter Gatherer,,Joshua Locy ; ,3.0
4646,Christopher Lee ; Annie McEnroe ; Reb Brown ; ,28 août 1985,Epouvante-horreur ; ,Hurlement II : Horror,,Philippe Mora ; ,1.9
4647,Barry Otto ; Imogen Annesley ; Ralph Cotterill ; ,/,Epouvante-horreur ; Comédie ; ,Hurlements III,,Philippe Mora ; ,2.3
4648,Brendan Hughes ; Michele Matheson ; Sean Sullivan ; ,/,Comédie dramatique ; Epouvante-horreur ; ,Hurlements VI,,Hope Perello ; ,2.7
4649,,/,Divers ; ,Hurlements VII - Nuits de pleine Lune,,Clive Turner ; ,2.7
4650,Dorothy Lamour ; Jon Hall ; Mary Astor ; ,/,Action ; Drame ; Romance ; ,Hurricane,,John Ford ; ,3.1
4651,Shannon Beckner ; Oded Fehr ; Ryan Kennedy ; ,19 octobre 2011,Epouvante-horreur ; ,Hybrid,,Eric Valette ; ,1.8
4652,Cristina Brondo ; Demian Bichir ; Féodor Atkine ; ,6 février 2008,Fantastique ; Thriller ; ,Hypnos,,David Carreras ; ,2.2
4653,Rob Lowe ; Marnie McPhail ; Ben Lewis (VIII) ; ,1 avril 2011,Science fiction ; Drame ; ,Hypnose 2,,Ernie Barbarash ; ,2.5
4654,Goran Visnjic ; Shirley Henderson ; Paddy Considine ; ,5 mai 2004,Fantastique ; Thriller ; ,Hypnotic,3.1,Nick Willing ; ,2.1
4655,Caveh Zahedi ; Greg Watkins ; Emily Morse ; ,/,Comédie ; Biopic ; Romance ; ,I Am a Sex Addict,,Caveh Zahedi ; ,3.0
4656,Christina Applegate ; Tom Arnold ; Dan Aykroyd ; ,/,Documentaire ; ,I Am Chris Farley,,Brent Hodge ; Derik Murray ; ,3.1
4657,Ben Tibber ; Jim Caviezel ; Joan Plowright ; ,/,Drame ; ,I Am David,,Paul Feig ; ,3.3
4658,Divine ; John Waters ; Michael Musto ; ,26 mars 2014,Documentaire ; ,I am Divine,3.2,Jeffrey Schwarz ; ,3.7
4659,Kim Basinger ; Jordan Prentice ; Sebastian Schipper ; ,/,Drame ; ,I Am Here,,Anders Morgenthaler ; ,3.0
4660,Mark Dacascos ; Geoff Meed ; ,/,Epouvante-horreur ; ,I Am Omega,,Griff Furst ; ,2.4
4661,Joe Benoit ; Fred Knittle ; Helen Boston ; ,24 décembre 2008,Documentaire ; Musical ; ,I Feel Good !,4.0,Stephen Walker ; ,3.8
4662,Margherita Buy ; Luca Zingaretti ; ,/,Drame ; ,I giorni dell'abbandono,,Roberto Faenza ; ,3.0
4663,Mao Inoue ; Masaki Okada ; ,/,Divers ; ,I give my first love to you,,Takehiko Shinjō ; ,3.3
4664,,/,Divers ; ,I Hate Luv Storys,,Punit Malhotra ; ,3.2
4665,David Tennant ; Steve Huison ; Julie Delpy ; ,28 juillet 1999,Comédie ; Comédie dramatique ; ,I Love L.A.,3.3,Mika Kaurismäki ; ,2.9
4666,Jack Palance ; Gisela Hahn ; Al Cliver ; ,/,Policier ; ,I Padroni della città,,Fernando Di Leo ; ,3.0
4667,Rachel Weisz ; Alessandro Nivola ; Luka Petrusic ; ,16 septembre 1998,Policier ; Drame ; ,I Want You,,Michael Winterbottom ; ,2.9
4668,Zhao Tao ; Hsiao-Hsien Hou ; Wong Kar-Wai ; ,19 janvier 2011,Documentaire ; ,"I Wish I Knew, histoires de Shanghai",3.5,Jia Zhang-ke ; ,2.8
4669,Steve Aoki ; ,19 août 2016,Documentaire ; ,I'll Sleep When I'm Dead,,,3.1
4670,Ja Rule ; Adrienne Bailon ; Michael Madsen ; ,1 octobre 2017,Drame ; ,I'm in Love with a Church Girl,,Steve Race ; ,3.3
4671,Zach Braff ; Ryan Gosling ; Kate Hudson ; ,/,Documentaire ; ,I'm Still Here: Real Diaries of Young People Who Lived During the Holocaust,,Lauren Lazin ; ,3.1
4672,Charlotte Rampling ; Gabriel Byrne ; Hayley Atwell ; ,/,Thriller ; Drame ; ,"I, Anna",,Barnaby Southcombe ; ,3.0
4673,Anders Hove ; Denice Duff ; Julie Michaels ; ,/,Epouvante-horreur ; ,"I, Vampire",,Denice Duff ; Ted Nicolaou ; ,2.6
4674,John Mills ; Sylvia Syms ; Anthony Quayle ; ,/,Aventure ; Guerre ; ,Ice Cold in Alex,,Jack Lee Thompson ; ,3.0
4675,Art Hindle ; Audie England ; Kyle Fairlie ; ,/,Action ; ,"Ice, tempête de glace aux USA (TV)",,Jean de Segonzac ; ,2.9
4676,Haruka Ayase ; Takao Osawa ; Shido Nakamura ; ,8 juin 2011,Action ; ,"Ichi, la femme samouraï",,Fumihiko Sori ; ,3.1
4677,Teresa Ramírez Aguirre ; Pedro De los Santos Juárez ; Lorena Guadalupe Pantaleón Vázquez ; ,13 février 2013,Drame ; ,Ici et là-bas,3.6,Antonio Méndez Esparza ; ,3.2
4678,Raymond Souplex ; Jean Debucourt ; Robert Berri ; ,18 avril 1951,Policier ; ,Identité judiciaire,,Hervé Bromberger ; ,3.0
4679,Josse De Pauw ; Werner de Smedt ; Eva Van der Gucht ; ,/,Drame ; ,Iedereen beroemd,,Dominique Deruddere ; ,2.8
4680,Breanne TeBoekhorst ; Ryan Barrett ; Jennifer De Lucia ; ,/,Thriller ; Epouvante-horreur ; ,If a Tree Falls,,Gabriel Carrer ; ,3.2
4681,Demi Moore ; Sissy Spacek ; Anne Heche ; ,/,Comédie dramatique ; ,If These Walls Could Talk,,Cher ; Nancy Savoca ; ,3.6
4682,Zac Efron ; ,/,Comédie ; ,"If You Lived Here, You'd Be Home Now",,Peter Lauer ; ,3.1
4683,Müjde Ar ; Faruk Peker ; Savaş Başar ; ,/,Drame ; ,İffet,,Kartal Tibet ; ,3.0
4684,Joe Altieri ; Dana Andrews ; J.D. Cannon ; ,/,Divers ; ,"Ike, l'épopée d'un héros",,Boris Sagal ; Melville Shavelson ; ,3.1
4685,Tom Selleck ; ,18 mars 2017,Action ; Drame ; ,Ike: Opération Overlord,,Robert Harmon ; ,3.1
